"q95","q90","Median","q10","q5","Escapement"
0,0,0,0,0,0
633.100001196669,597.666565156763,491.364600734284,402.894931474839,380.98110852489,100
1264.10096277285,1193.51128391308,981.391564660776,804.871312701121,761.135663334612,200
1893.00201328475,1787.48179386057,1470.17981473941,1205.93071490107,1140.46500936315,300
2519.96975222567,2379.52193421936,1957.69967242624,1606.09307810602,1518.97123980184,400
3144.94039969692,2969.67603627706,2443.87505524693,2005.25735154673,1896.65583719693,500
3767.89205124302,3557.94859997899,2928.68039843561,2403.5707128088,2273.5378622673,600
4388.81861492393,4144.32705476377,3412.12703843122,2800.87730942845,2649.6400185217,700
5007.06713713623,4728.81738461289,3894.00121781549,3196.99351987109,3025.00836613471,800
5623.5353445583,5311.43217884135,4374.60153321912,3592.31118598482,3399.26928700446,900
6238.5948645727,5892.16642924505,4854.25937378552,3986.71170438226,3772.7771523024,1000
6851.853772725,6471.47916252891,5332.38418492916,4380.19444690554,4145.57423060156,1100
7463.10478252699,7049.07260441631,5809.14624993548,4772.90554758207,4517.56925193322,1200
8071.42140919538,7624.89655615567,6284.9420911931,5164.70077382421,4888.75740654106,1300
8677.51767174411,8198.46490584279,6759.06960127639,5555.74736233819,5259.14000177341,1400
9281.5657216088,8769.94650849078,7232.09507518723,5945.79821765899,5628.71834309758,1500
9883.53903490799,9339.55326780975,7703.56498556224,6335.04540809691,5997.50251023942,1600
10483.4429130941,9907.30373242142,8173.80706175438,6723.40872059168,6365.67169198402,1700
11081.2509266127,10473.202402202,8643.21202117733,7110.89269853849,6733.14703385327,1800
11677.6125948118,11037.2537673513,9110.6730193836,7497.2624743228,7099.85489371859,1900
12271.8154471995,11600.0352152316,9576.69617719203,7882.33982183347,7465.79646671506,2000
12864.4354973176,12160.6462564899,10041.2162235273,8266.65622062505,7830.9729463258,2100
13454.1659608305,12719.3390180829,10504.961275465,8650.05138859301,8195.38552438407,2200
14041.8586460822,13276.7376461719,10966.9483643875,9032.60687130042,8558.39593277862,2300
14627.5187714551,13832.0665645876,11427.6042927034,9414.58786398463,8920.29353253717,2400
