"lnalpha","lnalpha.c","beta","beta1","alpha","alpha.c","Smsy_lambert","Smsy_lambert.c","Umsy_lambert","Umsy_lambert.c","Smax","Rmsy.c","Rmsy","Seq","MSY","MSY.c","Rmax.c","Rmax"
1.44591623900883,1.52122649438086,0.116008170448217,1.16008170448217e-05,4.24574047427185,4.57783644403123,49956.0685592067,51841.9039104585,0.579531211633927,0.601408442520456,86200.8250053709,130062.724454767,118810.408623513,124639.172691224,68854.3400643067,78220.8205443087,145170.112268619,134638.847160451
1.53913495620461,1.65213771376631,0.136343381158785,1.36343381158785e-05,4.66055694087126,5.21812276560029,44482.4611089528,46755.1286063036,0.606488914985877,0.637475232069726,73344.2277506236,128970.853145394,113039.918830638,112886.664766817,68557.4577216853,82215.7245390908,140794.519738176,125750.371479983
1.54519658285865,1.61317457376463,0.130085706659762,1.30085706659762e-05,4.68889329247459,5.01871825676608,46753.6358461368,48198.9447712785,0.60819797579579,0.626999379082663,76872.3963360162,129219.475969613,119329.745529259,118782.964134568,72576.1096831219,81020.5311983342,141928.219102883,132600.843585349
1.5853425118453,1.6479155172393,0.129210399931928,1.29210399931928e-05,4.88096287984472,5.19613727198046,47935.9562728645,49249.1751163805,0.619382408113623,0.636350561310508,77393.1510564808,135430.361982307,125942.566225826,122694.652495504,78006.6099529617,86181.1868659262,147941.038559848,138967.598394697
1.5404042612827,1.59218321940244,0.118170159554721,1.18170159554721e-05,4.66647636544614,4.91446658337077,51353.6781964571,52573.7561725661,0.606847234619713,0.621264915530313,84623.7327399843,138814.063783346,130620.162742043,130354.75851832,79266.4845455854,86240.3076107799,152993.888402847,145273.622717342
1.75195505546565,1.81329262849454,0.145142278572116,1.45142278572116e-05,5.76586424833234,6.13060002485385,45701.5836853639,46747.8184544308,0.663323199044797,0.67850848887517,68897.9124372182,145409.18449408,135743.192152538,120706.046005414,90041.608467174,98661.3660396488,155386.957775248,146142.318999972
1.66111649852229,1.73508288055409,0.141786537594674,1.41786537594674e-05,5.26518613650011,5.66939766715347,45128.2920920043,46482.0869850951,0.639858428328639,0.659053417379108,70528.5577153106,136332.461899992,125307.089327597,117156.150837884,80178.7972355924,89850.3749148967,147098.228150078,136610.553189222
1.56541207345368,1.6387452710294,0.121318710053324,1.21318710053324e-05,4.78464615538966,5.14870522800977,50598.8817556237,52250.7257966045,0.613859106473293,0.633899065299399,82427.5167087142,142722.18627176,131037.356063206,129033.029840626,80438.4743075825,90471.4604751552,156126.190362904,145086.685563519
2.00504619331951,2.07539129398954,0.17191266030673,1.7191266030673e-05,7.42643694060901,7.96766354800295,42034.8844588895,42904.3721639794,0.722632881301373,0.737580475749972,58169.0724938919,163495.35076171,151549.630886718,116631.677372804,109514.746427829,120590.978597731,170501.672666317,158919.8530656
1.5709641400912,1.64520583218597,0.125081982616105,1.25081982616105e-05,4.81128471076989,5.18207643530237,49200.0137189696,50816.8658452882,0.61540352607083,0.635627433026529,79947.5655154224,139464.027896996,127926.325523283,125594.75851232,78726.311804313,88647.1620517078,152410.390629775,141505.010849327
