"RD.1","RD.2","RD.3","RD.4","RD.5","RD.6","RD.7","RD.8","RD.9","RD.10","RD.11","RD.12","RD.13","RD.14","RD.15","RD.16","RD.17","RD.18","RD.19","RD.20","RD.21","RD.22","RD.23","RD.24","RD.25","RD.26","RD.27","RD.28","RD.29","RD.30","RD.31","RD.32","RD.33","RD.34","RD.35","RD.36","RD.37","RD.38","RD.39","RD.40","RD.41","RD.42","RD.43","RD2.1","RD2.2","RD2.3","RD2.4","RD2.5","RD2.6","RD2.7","RD2.8","RD2.9","RD2.10","RD2.11","RD2.12","RD2.13","RD2.14","RD2.15","RD2.16","RD2.17","RD2.18","RD2.19","RD2.20","RD2.21","RD2.22","RD2.23","RD2.24","RD2.25","RD2.26","RD2.27","RD2.28","RD2.29","RD2.30","RD2.31","RD2.32","RD2.33","RD2.34","RD2.35","RD2.36","RD2.37","RD2.38","RD2.39","RD2.40","RD2.41","RD2.42","RD2.43"
0.148263166711395,0.640297911776148,-0.0874202025845019,-0.294250836132708,-0.187358656855197,-0.0945583315224301,0.13074991550552,-0.636566965926104,-0.33269281940837,0.335120598906443,0.640720766568448,0.411945774795219,0.0717254242042582,-0.0315217107487307,-0.46582371922014,0.419927277776029,-0.552917699178273,-0.468326524253772,0.174179936891159,-0.136375540467773,-0.110646670807798,-0.00403469293445724,0.460457129716611,-0.29223331932681,-0.363699008212592,0.440415985659044,0.366398868707185,-0.820606233108805,-0.0919547945249946,0.509151278108842,-0.31055761735144,0.359155725394537,0.378154991920962,0.720290097213967,-0.068563878053828,0.134704158185894,-0.275482810142689,-0.198098603487992,-0.448281451739945,-0.498074057442388,0.23706361287714,-0.122876373119315,0.578280946416307,0.16542761465491,0.632759317278407,-0.119976814059197,-0.289805865255499,-0.172397167879694,-0.085031886276443,0.135557831952618,-0.643215081000623,-0.300325911745353,0.35203671039563,0.623681212112461,0.379367662830003,0.0507796139931219,-0.0351686643397524,-0.464220965141156,0.443612567956469,-0.574269337187301,-0.440212850323937,0.197992484789573,-0.145231900027532,-0.10371251499688,0.00159125181127124,0.460662277863857,-0.315645739697435,-0.348840101971758,0.45890863897922,0.344005461093887,-0.839236163636265,-0.0502302194269324,0.513826815016781,-0.336445942205183,0.374946349575352,0.359893346528199,0.701062414407637,-0.105187775169181,0.138190359683576,-0.282331982787839,-0.184091394261128,-0.43820892276738,-0.475280722047735,0.262388704956225,-0.134930118410814,0.58452872306135
0.142093277518905,0.78056500320025,-0.0496554704774095,-0.282946811719176,-0.225940218477188,-0.181873901098145,0.0636079718398026,-0.72113285574094,-0.425278486056516,0.315131768617448,0.567762023066512,0.34071678708086,-0.0385280776044983,-0.086642893130163,-0.533339722001767,0.369100947130457,-0.609641578216735,-0.551165603495209,0.109842643802258,-0.247650705749274,-0.196793194648741,-0.123493642336596,0.355925561631965,-0.378532892430121,-0.486212670623555,0.35332232867246,0.290801287754347,-0.873995635344626,-0.210271592279566,0.439899287701289,-0.363542761845173,0.269142793175721,0.243625554537021,0.670715524375147,-0.162606015329233,0.0908865924489781,-0.360046452406616,-0.188660399774305,-0.468370146400458,-0.533294951290131,0.138126181969268,-0.168991063918376,0.440800705392963,0.148740342736734,0.75195452025556,-0.206822242201083,-0.272948682208683,-0.168968874918245,-0.136380835696786,0.100228283766666,-0.733940321549637,-0.280078377857967,0.400761596323017,0.504310238092661,0.226397897677906,-0.107131406318972,-0.0788852642933694,-0.515894174545454,0.476488905846709,-0.683960057860079,-0.428414265215866,0.220819843947432,-0.269767523250975,-0.146928722403478,-0.0838693304941186,0.380791007834223,-0.45019850806275,-0.409995068693477,0.451221255090823,0.219659833105892,-0.932548477737065,-0.0342925617766369,0.482237475050559,-0.452116488117933,0.342342132152562,0.189433650259103,0.621661516369423,-0.297654593319284,0.123627315370666,-0.378346468766056,-0.116165042740226,-0.430383372892732,-0.438988617314484,0.245505126102254,-0.196802772131814,0.474827057916209
0.130028376745598,0.638599099755309,-0.100693800877465,-0.310512434294189,-0.209253442391763,-0.121956265767054,0.105630030369209,-0.663654400434323,-0.360685864318283,0.315325344471683,0.614944035918134,0.386364371878605,0.0417372894521417,-0.0552841857374045,-0.490985843914142,0.396649786657427,-0.576861154111095,-0.495218963608194,0.149376758913697,-0.166479043650604,-0.137912593900557,-0.0350623265736481,0.431115127993639,-0.319516525070553,-0.395071586596815,0.413043110259967,0.340324154871853,-0.844173151768929,-0.122853453950334,0.483793121968587,-0.334078886360233,0.331453199174661,0.345425566454066,0.697153957271809,-0.0967213907509645,0.112218111833927,-0.302569990852637,-0.214570894124913,-0.468087983073737,-0.519589349165564,0.208353313123075,-0.145621815760418,0.545218309873251,0.049034955460648,0.600626718001922,-0.287184853140017,-0.281106672699552,-0.11857403079485,-0.0608476693469306,0.14124510145469,-0.694501696526076,-0.166877875044429,0.420656978040722,0.522859102948281,0.206781343363695,-0.0710932771678385,-0.0674727889338372,-0.474841120290828,0.540033118567306,-0.692695385825176,-0.326757336147727,0.293996295112619,-0.210101762448765,-0.0892954692570045,0.00521249493272075,0.441354431775931,-0.445415722073249,-0.301762696874745,0.52841645784487,0.219702556295072,-0.943558524809283,0.123671696845376,0.519670200263977,-0.475361716899577,0.429014757090877,0.248630791902151,0.596278811360876,-0.30031230581871,0.140463804545296,-0.335341214249045,-0.126210926190727,-0.405426523253946,-0.382892913877251,0.360089769543745,-0.206467546081052,0.587744466994283
0.212964710114147,0.770700112183174,-0.00300687959941648,-0.221709417860113,-0.137198987808627,-0.0662637427822794,0.168095636486067,-0.607038701333854,-0.306762721104155,0.393622113427687,0.67545671255027,0.447457795858776,0.0897286424744284,0.0112172647959543,-0.428645824218863,0.464593188577053,-0.510897792156458,-0.438023505984436,0.21278399702066,-0.118830703414655,-0.081827576082075,0.00983839405086506,0.48102756019934,-0.263482891935318,-0.351196453798989,0.468810138067074,0.399950869530334,-0.777090274230575,-0.0775692678995803,0.545550302041521,-0.266860283528558,0.386240110966851,0.385266528937072,0.765517623735061,-0.0432872422610302,0.182514632999016,-0.245953537160544,-0.12639430740486,-0.38982474253217,-0.446406585654929,0.26014391816293,-0.0760965302214931,0.584068571009592,0.213242280924323,0.733698036226843,-0.136914061100379,-0.221186980188306,-0.0986775411544058,-0.0424257680994995,0.179608793019215,-0.636244890029866,-0.201291292888895,0.446921354887847,0.607065872906761,0.330098912456908,0.011983990129236,-0.004372858293067,-0.43059479540653,0.539069308764334,-0.591619675342212,-0.349256315865647,0.288889465529538,-0.155801380931274,-0.061181044028306,0.0240557269784123,0.479318164291618,-0.347060205331724,-0.305416972422197,0.529829627409224,0.318496302111356,-0.846580719127432,0.0574481879812285,0.559027764768369,-0.361648258979139,0.432606405530674,0.318158293419004,0.698578545614931,-0.17629397959405,0.190035681088271,-0.277664989775166,-0.0836605067725166,-0.367864053549776,-0.378675529532525,0.33770592541266,-0.121295873409775,0.597290149315968
0.169340461314427,0.713618375949805,-0.0506686987693516,-0.266939510837851,-0.177844619645702,-0.102430742945391,0.130074689894727,-0.64345839573221,-0.342445401904577,0.351267818606596,0.637970327040223,0.409812446631527,0.0556696271487578,-0.0279083839221652,-0.466632394959035,0.425072845069261,-0.549876153829794,-0.47460189343624,0.174505304402771,-0.152795828363129,-0.118102010980721,-0.023374645109584,0.446442701942024,-0.299743261681046,-0.384128766316778,0.432622744244744,0.362706991901051,-0.816375072703417,-0.110887270242003,0.507723267721474,-0.306182233091659,0.350320997121258,0.353438460306473,0.725882244292471,-0.0788360741178238,0.142350187398389,-0.28237343810774,-0.171452932366009,-0.432169859865995,-0.487361061229084,0.225044961414637,-0.116049871144007,0.552511679801043,0.184423008857648,0.733081866000905,0.0313524794698625,-0.272763220698711,-0.208525854792399,-0.122871675716258,0.118301604296816,-0.628507996914263,-0.416402600239927,0.311908160428749,0.678344007610436,0.483138862639032,0.10277225351411,-0.0215098821952422,-0.469840101779927,0.371439502474649,-0.501019542558159,-0.537803026622782,0.119955971305244,-0.13273870657579,-0.135663910021928,-0.0369489397459383,0.443756089604919,-0.24843046248239,-0.418580367229692,0.388472123870173,0.412431366177159,-0.774686607504172,-0.204718998242472,0.49497821397356,-0.247826027532137,0.315129319944131,0.393703316025159,0.766505411977589,0.00459467675171571,0.133289003010737,-0.266012130038215,-0.203908097307955,-0.451876151070326,-0.537033382318778,0.169029127437942,-0.0901838711724404,0.539173252027134
-0.0317704900708087,0.289492733191322,-0.318689429149423,-0.494662178973332,-0.329594548334896,-0.179961716167062,0.0218205008756946,-0.725176965424843,-0.411950335070204,0.17120228123335,0.538574773420475,0.30778257925105,0.013071741567602,-0.15446946752888,-0.574316914500191,0.291970961247097,-0.673996427069978,-0.558950291506003,0.0619798016748341,-0.193837782081292,-0.197413370363346,-0.0519531890917353,0.395130656329929,-0.37882153626591,-0.408055166584765,0.354753811531088,0.267330228597922,-0.94557355304608,-0.141205242312001,0.402682552655074,-0.435996373598902,0.276897944554872,0.347811360774719,0.590874008811243,-0.146122890342875,-0.0014256227532492,-0.364095430684877,-0.396334068084052,-0.612083309823211,-0.644229084291201,0.165213382207101,-0.25632729834194,0.551378476279529,-0.000792698672280136,0.296458874026938,-0.382164910509755,-0.424784898474066,-0.221132689638319,-0.107693330088189,0.0612797178108097,-0.729961426787101,-0.252944765416247,0.261528368271431,0.501036189665794,0.189692247191478,-0.0544140538681455,-0.15733563649649,-0.540447242889505,0.417898276241866,-0.738015295882655,-0.411166797351292,0.184537761657869,-0.207427752726006,-0.154911624679465,-0.00866744380673215,0.40652214671191,-0.465459664740764,-0.324993049276806,0.444225826372374,0.189545309083323,-1.00418958376767,0.0661254764232862,0.433643850465728,-0.524290364896762,0.372496474371022,0.287097469532788,0.514611322337601,-0.27568058845551,0.0306139407274243,-0.363782842215028,-0.316500863053146,-0.525181315863633,-0.510020939252974,0.306469954629195,-0.29255272910546,0.607581954925382
0.141780888642376,0.671747734898627,-0.0825219366548069,-0.296206783104729,-0.202236647763998,-0.122060068928763,0.108473825447252,-0.663356443830125,-0.361559689137145,0.325058750500581,0.616937929791767,0.388611002921916,0.0382819911762056,-0.0506840194963338,-0.488196703165299,0.401877480020945,-0.572495160242715,-0.494668700163906,0.152630345624647,-0.170083618683595,-0.137845586065502,-0.0398626463763758,0.428495869894535,-0.319471879488985,-0.400318235023258,0.412971731073998,0.341932484312995,-0.83931995257624,-0.127486892291051,0.486328615004657,-0.329166620472529,0.3309552803783,0.338423275421897,0.702564546814934,-0.09780802264161,0.118469866176852,-0.302271705855462,-0.200537860750172,-0.458369168375469,-0.512081522411995,0.206551422658761,-0.139705697748806,0.537784872568608,0.102087990000637,0.707832402803588,0.0884446453848114,-0.317209449314376,-0.277624265248125,-0.173531338030368,0.0774083053060937,-0.635748759852928,-0.530390602862083,0.233038158478171,0.699668664333864,0.545627936076166,0.137187415729032,-0.0409408661590853,-0.501096297949381,0.277626489110232,-0.470213283299364,-0.64037449967165,0.0267321661216432,-0.131237654415611,-0.181133584575318,-0.0749457400356696,0.418350423846918,-0.210415353522408,-0.481627054475023,0.311086697728278,0.447037960182386,-0.752294682382913,-0.34110229592359,0.453881913516124,-0.205391076863208,0.247179051445852,0.422654736362782,0.788696687908443,0.0810017492280176,0.0935767367201326,-0.272119928569598,-0.27746906231975,-0.509408079027201,-0.628741104511401,0.0762215040537728,-0.0871362748646064,0.502228361701954
-0.0133687858150235,0.437366079391547,-0.261443113826727,-0.460810987325489,-0.339849488254258,-0.233304624724772,-0.0136859809847252,-0.776088756159966,-0.469952777840522,0.177386026704651,0.497925392392876,0.268662554544767,-0.060551643523544,-0.179347843740404,-0.610154119158342,0.270889860176105,-0.700291820805701,-0.608335329918566,0.0289530398532438,-0.268364466644838,-0.249722672040116,-0.13371553204537,0.326566294931013,-0.43126615580579,-0.492518321227198,0.301607106057887,0.224347730510997,-0.968920783108622,-0.221957756679048,0.365310481821878,-0.458986180875094,0.221170174134734,0.25272450910961,0.57089964415256,-0.205413065506752,-0.0163099537398974,-0.415005234257297,-0.364132533978763,-0.605987859016944,-0.651512703899741,0.101595053719336,-0.273242622813266,0.453682683958579,0.0221070131947186,0.440724374288387,-0.371311301768015,-0.395135383936605,-0.224091841407661,-0.147933012232066,0.0449211162837519,-0.77265078051018,-0.274996037163409,0.295440129554015,0.453365280764517,0.143581613955442,-0.128040800608096,-0.164137017697255,-0.56510119088748,0.424163126200985,-0.768340486378079,-0.432419096338988,0.181769418416026,-0.275637591319923,-0.182308395882448,-0.0709841526410203,0.360156195697592,-0.513300974593486,-0.384182459596812,0.42532976776132,0.148582764332332,-1.02527787109833,0.0214391954734678,0.421067198391589,-0.550753701414329,0.336469421970764,0.19716563656822,0.507414190724502,-0.348825443271913,0.0352906672275275,-0.410908105679558,-0.259881483834612,-0.514516243901358,-0.499286019843138,0.265257769167627,-0.2987637251161,0.52232237334323
0.12656472610578,0.795673725776625,-0.0559921017572957,-0.294819503276665,-0.248249879993097,-0.214379601538088,0.0353229600658231,-0.753063273271724,-0.458886786449554,0.296712043930771,0.538260031199295,0.311576691517265,-0.0758328097618204,-0.112412943481978,-0.561702993731489,0.344229457707868,-0.635746941796102,-0.582734740914626,0.0821444158297808,-0.285169188446984,-0.22905430950428,-0.16272432119759,0.319817961855529,-0.410826027968994,-0.526082450885143,0.320863056373595,0.260747203200864,-0.899403365860376,-0.249263312287294,0.411172815854259,-0.388865914304516,0.236072755517149,0.201241856080088,0.646105925403539,-0.196519035810578,0.0674814638454286,-0.391976399708961,-0.200923454884469,-0.486810764526068,-0.554901500115831,0.103188977216671,-0.19287679277482,0.397799645261344,0.131249184495522,0.763602724442979,-0.257612678877671,-0.280631326006554,-0.173543783170602,-0.151474063183886,0.0896459037356759,-0.762013971734364,-0.268063529571232,0.412992141814571,0.463074372055533,0.175183727145711,-0.15478511184978,-0.0931972092261879,-0.533217998178174,0.48656277612409,-0.722973325772966,-0.421638978726007,0.229807095851822,-0.30598425873305,-0.156793564315653,-0.104682864532566,0.361051661660504,-0.491866635386106,-0.421980759234671,0.454170270026822,0.179441772963731,-0.965475676518327,-0.0213580543729641,0.474335153946104,-0.493055480634395,0.334609841164904,0.141421952936614,0.595112034504302,-0.360239723500254,0.11727861075586,-0.409075935919187,-0.101598184529778,-0.435897555231283,-0.43154557656016,0.243798824034366,-0.219024471735288,0.446673862182896
0.101348058618241,0.446073625968788,-0.178531612114462,-0.358743934661842,-0.201669044516207,-0.0598444453411844,0.14517001912035,-0.604619136944667,-0.29267744679286,0.302106739263206,0.660992315611839,0.430477265407731,0.129513863831537,-0.0291939655861935,-0.451027328546203,0.41793459052491,-0.548977711495587,-0.438115790946972,0.185778685077143,-0.0775593522114448,-0.0771087933449408,0.0630140230913288,0.512489555061945,-0.258541481020906,-0.293577384922616,0.474906637511832,0.389324972449648,-0.820020582792512,-0.0260550329458251,0.525693996169622,-0.310378632587257,0.396583040050468,0.46036395765282,0.717038196528964,-0.0270833598885858,0.125660960939696,-0.243537242098856,-0.260714768254227,-0.48119485220689,-0.515765129438121,0.283468581660197,-0.129608763337213,0.663458291145645,0.0979196634457847,0.431674449518067,-0.241908187234979,-0.333378789834044,-0.150699965421365,-0.0311920153269549,0.153672507868646,-0.625244383734468,-0.206775281945846,0.343689323645916,0.618070050450463,0.336565797197796,0.0683531648784528,-0.0475948407835138,-0.446879552382524,0.482014970320811,-0.608356391224385,-0.360118964534006,0.248024638928667,-0.10395413572955,-0.0660894328054069,0.0739693698085095,0.503536743831691,-0.331354198236194,-0.256844718744235,0.51661708194536,0.321851904249004,-0.875334508401006,0.0904506132977754,0.52939580380098,-0.385067390449351,0.440680546782116,0.404018831274423,0.65163130123988,-0.128957630145886,0.129508869653795,-0.261390710376464,-0.226113851679074,-0.444153413006339,-0.447398653764372,0.356746680986036,-0.169882984483726,0.681872649331647
