"","variable","chain1","chain2","chain3"
"1","Tau",0.377024241037047,-0.186622857767712,-0.000494538714852695
"2","alpha",-0.431462641444188,0.0648597913684146,0.0501582497879843
"3","beta",0.105794733728712,0.0465899306011361,0.208019246541883
"4","e[1]",0.444011552282102,0.0498941271607017,0.30183310221126
"5","e[2]",0.247963592134198,0.0522644610786291,0.358403714606822
"6","e[3]",0.354710326790174,0.052663353469674,0.39514604028853
"7","e[4]",0.40412439966835,0.0516293609249985,0.382192766547185
"8","e[5]",0.521410463231485,0.041382621981703,0.238671429293632
"9","e[6]",0.486210613453517,0.00784619692277408,0.0730656849752942
"10","e[7]",0.543361807074545,0.0237193387698297,0.152782552025725
"11","e[8]",0.496060062752382,0.00999027792316762,0.0834356158702795
"12","e[9]",0.465683963147079,0.00385046465111289,0.0538317566758328
"13","e[10]",0.478317589433072,0.047387072628354,0.267429975005224
"14","e[11]",0.528595524748552,0.0192061790767296,0.12847589660275
"15","e[12]",0.531959396376582,0.0205654122531155,0.135184462663903
"16","e[13]",0.389311187475116,-0.00791512184489412,-0.0024086477196
"17","e[14]",0.542768771449007,0.033401973366582,0.195363648388084
"18","e[15]",0.542922539010706,0.0234348123011897,0.149395342021566
"19","e[16]",0.539806528536429,0.0359624533577214,0.207315382246426
"20","e[17]",0.543299626606255,0.0323757799453766,0.190110589628769
"21","e[18]",0.501881820410778,0.0113516195132527,0.090039892230046
"22","e[19]",0.545977513167624,0.0258202764838545,0.163289709377896
"23","e[20]",0.384849079593583,-0.00850641165534556,-0.00521515837580875
"24","e[21]",0.490480181026684,0.00875370045807698,0.0774502951953916
"25","e[22]",0.349904723864455,-0.0128858152403299,-0.0260779410173782
"26","e[23]",0.414476284854318,-0.00441792712108761,0.0142782306412119
"27","e[24]",0.489927896620233,0.00863452748121713,0.0768741354495251
"28","e[25]",0.337351217198732,-0.014363021059782,-0.0331565838268261
"29","e[26]",0.487029968499766,0.0080179569004556,0.0738950456766892
"30","e[27]",0.522668931106655,0.0171147563438859,0.118185634326412
"31","e[28]",0.541835592879093,0.0344680355943545,0.200863742862559
"32","e[29]",0.354675496022547,-0.0123120112703862,-0.0233348980180581
"33","e[30]",0.535283915843135,0.0221027285429553,0.142790406159651
"34","e[31]",0.541565806152238,0.034710391218037,0.202120414160325
"35","e[32]",0.475943671738014,0.00577969953257055,0.063104707774782
"36","e[33]",0.291322613159413,-0.0194201438765035,-0.0400768906822908
"37","e[34]",0.53855095642404,0.0366557164377019,0.21099429099748
"38","e[35]",0.459706580295311,0.00277884436067087,0.0486905835587038
"39","e[36]",0.53079803665992,0.0386712426389693,0.226540051956989
"40","e[37]",0.49606783108307,0.00999204326591804,0.0834441697007185
"41","e[38]",0.408118979012267,0.0514978463887527,0.310368910546453
