"","variable","chain1","chain2","chain3"
"1","Tau",-1.21010916214187,-0.306470704926678,1.81817230051893
"2","alpha",-0.775932099248515,1.33442969920199,0.389525721561262
"3","beta",-1.01062824004219,2.26915721385958,-0.10479683471729
"4","e[1]",-0.782984045020135,2.49827207626432,-0.863638589395225
"5","e[2]",-1.01713796429069,2.51106864081018,-0.382993490641164
"6","e[3]",-0.887370122841873,2.58207683910567,-0.61985050377295
"7","e[4]",-0.840628385496703,2.56091696621228,-0.749067076585082
"8","e[5]",-0.551214238223663,2.09146251845458,-1.11834838526325
"9","e[6]",0.180821459996841,0.334349679694877,-1.17477962563271
"10","e[7]",-0.139417396917345,1.14219872850968,-1.29182975039225
"11","e[8]",0.141302112965512,0.459470803197355,-1.19798058775377
"12","e[9]",0.250965277636506,0.0997933572831646,-1.12586032564539
"13","e[10]",-0.710055778886306,2.29097017404473,-0.970881924729384
"14","e[11]",-0.0436667042774557,0.894262128427886,-1.27194489377025
"15","e[12]",-0.0726124975031493,0.968596662730481,-1.27913600009221
"16","e[13]",0.40046272671851,-0.581318236924846,-0.942985361440247
"17","e[14]",-0.330398932390408,1.61241372539995,-1.29308805912799
"18","e[15]",-0.13324148115699,1.12648422507076,-1.29092277562859
"19","e[16]",-0.392664793201058,1.75780259753941,-1.28065443285499
"20","e[17]",-0.306177399521371,1.55467282547789,-1.29603897479227
"21","e[18]",0.115509127868704,0.538397754558449,-1.2115704460122
"22","e[19]",-0.185470804624593,1.25846692614455,-1.29697153313363
"23","e[20]",0.408494933585664,-0.614570765933332,-0.932423035615319
"24","e[21]",0.164257981150113,0.387409095666562,-1.18486529267441
"25","e[22]",0.46660701642893,-0.856512536094644,-0.910679375612085
"26","e[23]",0.35193955406601,-0.382217101496716,-1.00292405876713
"27","e[24]",0.166446711164625,0.380448888712421,-1.18356296164523
"28","e[25]",0.485709064463249,-0.936224131415506,-0.874427976689863
"29","e[26]",0.17770482916671,0.34440163867553,-1.17671817301043
"30","e[27]",0.000162981831580938,0.780584185404264,-1.2589521978529
"31","e[28]",-0.355990394007266,1.67272114630384,-1.28885342855375
"32","e[29]",0.459122862284982,-0.825278489940268,-0.924663403015554
"33","e[30]",-0.104521416179369,1.05304221560529,-1.28603836306755
"34","e[31]",-0.361872569035355,1.68647660241898,-1.28771133621167
"35","e[32]",0.217657458759773,0.213154378243738,-1.15038478078639
"36","e[33]",0.549488159116752,-1.2009185541163,-0.592571337934333
"37","e[34]",-0.410022153962021,1.79748057803933,-1.18069210904314
"38","e[35]",0.269026749277448,0.0368391542174737,-1.11152733618919
"39","e[36]",-0.484832136818032,1.96363325170861,-1.15230168414741
"40","e[37]",0.141269020328748,0.459573449521657,-1.19799878928327
"41","e[38]",-0.835806051004868,2.55684300270807,-0.760095242350881
"42","e[39]",-0.709409796633341,2.29001033489828,-0.971694569706154
"43","e[40]",-0.586250970904732,2.16229104169332,-1.09371389037475
"44","e[41]",0.325574146172333,-0.166854209623999,-1.06163330481246
"45","e[42]",-0.455995260428191,1.90057553902194,-1.16493400424665
"46","e[43]",0.562765126526524,-1.25545239768879,-0.572993459804694
"47","e0",-0.175511377163471,-0.998217261894948,1.82015934825054
"48","lnalpha",-0.687565257752621,1.50025504552322,0.379910935622387
"49","lnalpha.c",-0.594672576988107,1.47103409115994,0.184719088896616
"50","lnalphai[1]",-1.32064246451199,-0.356134397460637,2.5009630477776
"51","lnalphai[2]",-2.58564693704042,0.0764315045226671,1.46598668651035
"52","lnalphai[3]",-3.0399659072579,0.448576875779173,1.15695077951875
"53","lnalphai[4]",-2.06510674875273,0.899886444848346,0.903050969548388
