"","variable","Mean","SD","time_series_se","2.5%","50%","97.5%","mc_error","converge"
"1","Tau",6.13609578904987,1.37308120188947,0.0182038434044998,3.75185563296597,6.0243393715013,9.06103287551084,0.0132576597650961,"true"
"2","alpha",4.87937083803092,0.832643541218178,0.0103928984118979,3.43212517558215,4.81475348044876,6.64913978313221,0.0124818099191556,"true"
"3","beta",0.132982358763638,0.0196265544061749,0.00025305605985663,0.0944472556374993,0.133120117871964,0.170046564586674,0.0128935550591098,"true"
"4","e[1]",0.111130137012775,0.10779242371824,0.00139338946359182,-0.113242944945161,0.113145470396439,0.31670613173135,0.0129265992499995,"true"
"5","e[2]",0.563173410266745,0.282745073303534,0.00365442880365781,-0.00515684129256533,0.567834375553739,1.11320113536021,0.0129248186748587,"true"
"6","e[3]",-0.128462173268705,0.155199019575242,0.0020065316464235,-0.446799630014712,-0.125580215822324,0.171719899647567,0.0129287649620152,"true"
"7","e[4]",-0.329588766323738,0.125511838886809,0.00162047442811977,-0.591919170855266,-0.327449528909927,-0.0886169047078592,0.0129109289011467,"true"
"8","e[5]",-0.206012892206999,0.0826732807698788,0.00109968906796624,-0.376461536611591,-0.204755131941769,-0.0473750118022321,0.0133016260843358,"true"
"9","e[6]",-0.0875253697697606,0.0818174342443524,0.00105640435296042,-0.245629068267061,-0.087890661037167,0.0739393270011111,0.0129117267330263,"true"
"10","e[7]",0.123166686113749,0.0756622724647509,0.000951842976268721,-0.0250407947731437,0.123771499708049,0.26801008590238,0.0125801531630201,"true"
"11","e[8]",-0.641623951271119,0.0804768713948099,0.00102768529355788,-0.799069054635317,-0.641798141088621,-0.481424207448142,0.0127699458955876,"true"
"12","e[9]",-0.334001904622624,0.0847730096147582,0.0010945731589397,-0.497427745007193,-0.334059581359705,-0.167683113221302,0.0129118119542278,"true"
"13","e[10]",0.31636915586499,0.0955046380790924,0.00127316111392268,0.11783951412719,0.318145133509731,0.496484394773035,0.0133308825574346,"true"
"14","e[11]",0.637623918949573,0.0765201100310455,0.000976151364923379,0.487076487794786,0.638010337729454,0.786190699277839,0.012756795102978,"true"
