"lnalpha","lnalpha.c","beta","beta1","alpha","alpha.c","Smsy_lambert","Smsy_lambert.c","Umsy_lambert","Umsy_lambert.c","Smax","Rmsy.c","Rmsy","Seq","MSY","MSY.c","Rmax.c","Rmax"
1.47043924499421,1.53900270439059,0.120025672763543,1.20025672763543e-05,4.3511459404509,4.65994061451754,48885.0508564613,50526.8209208335,0.586746111712676,0.606451567362609,83315.5088386846,128387.808794523,118293.020929722,122510.393913064,69407.9700732605,77860.9878736893,142827.472630633,133362.896468152
1.72392391335648,1.80801664380045,0.154959681840292,1.54959681840292e-05,5.60648471915568,6.09834024883136,42346.9732122576,43703.1751392965,0.656207349587081,0.677223011499595,64532.9151508353,135397.431342109,123175.911880012,111249.83562713,80828.9386677547,91694.2562028129,144776.626808359,133099.812862608
1.39942743681973,1.47694267375435,0.102168177364356,1.02168177364356e-05,4.05287877323344,4.37953552285255,55360.8276373622,57615.2691463781,0.565611485709156,0.588644703704227,97877.8349381494,140062.057460302,127445.422279963,136972.927668959,72084.5946426004,82446.7883139238,157695.000762494,145932.991729466
1.82029756313739,1.88672851786268,0.1528840535945,1.528840535945e-05,6.17369524071448,6.59774891825891,44491.8362742075,45524.709925204,0.680209228146368,0.696000219207898,65409.0453836562,149752.44326356,139127.955495137,119063.925919012,94636.1192209291,104227.733338356,158759.277241318,148555.424958888
1.39861829555654,1.47642788376406,0.112486775077751,1.12486775077751e-05,4.04960074815482,4.37728156201128,50260.6993359856,52316.7850269494,0.56536639814575,0.588494643011753,88899.3394386847,127135.125068235,115639.239859876,124336.242601835,65378.5405238906,74818.3400412856,143155.663745335,132439.111990624
1.39713030638018,1.46927699433743,0.120317116137996,1.20317116137996e-05,4.0435794669846,4.34609175590748,46952.2088978218,48738.3819012484,0.564915437089466,0.58640615555905,83113.694218956,117841.168470792,107915.133977016,116120.661068519,60962.9250791943,69102.7865695433,132885.316550415,123635.755443182
1.23457033613135,1.30615548153937,0.0957687692284055,9.57687692284055e-06,3.43690149102389,3.69195261311036,53637.5925060257,56043.7132380571,0.513680621867683,0.536723743979842,104418.173905423,120972.556891883,110292.936942011,128911.58005664,56655.3444359854,64928.8436538259,141820.081336039,132022.726204583
1.54324685412265,1.59964892861214,0.127139753669847,1.27139753669847e-05,4.67976012897113,4.95129386162545,47793.771791588,49025.7125155523,0.607648837253538,0.623311701271605,78653.6052757167,130149.284384598,121813.763611738,121381.928907155,74019.9918201498,81123.5718690455,143265.907500524,135409.066902306
1.56453021546687,1.628481678576,0.119417794260448,1.19417794260448e-05,4.78042863686296,5.09613127621094,51383.7483274893,52851.5005086468,0.613613388610273,0.631140961409753,83739.6140326476,143283.734378969,132985.323023166,131013.15638561,81601.5746956766,90432.2338703221,156991.840088754,147266.278562606
2.16647133163419,2.47275472650887,0.133757291849009,1.33757291849009e-05,8.72743342371705,11.8550593580328,56518.5860752723,60581.5833297029,0.755977301256353,0.810322852210613,74762.2792130723,319393.158510435,231612.003171257,161970.334602752,175093.417095985,258811.575180732,326055.690228129,240035.013149213
