"","variable","chain1","chain2","chain3"
"1","Tau",-0.968669108358599,0.199703275411163,-0.11602746964691
"2","alpha",-0.596209066025586,-0.351928933064168,-1.03437092238486
"3","beta",-0.248034461102365,-1.00995170871743,-1.628091988322
"4","e[1]",0.813195089652553,-1.75812005268744,-1.06119206321588
"5","e[2]",0.145285948155787,-1.36658112694396,-1.2617719500208
"6","e[3]",0.48360214175604,-1.59831641022023,-1.19954965009468
"7","e[4]",0.661645042521841,-1.6941305167986,-1.12975770186229
"8","e[5]",1.13391190484684,-1.75557989961386,-0.724211920582944
"9","e[6]",1.26412883151646,-1.05005636935132,0.207638502431013
"10","e[7]",1.29587979288702,-1.4828554861944,-0.188931195392246
"11","e[8]",1.27428408623005,-1.11315944892148,0.158161894141555
"12","e[9]",1.24111354508459,-0.929662685398356,0.297016223942768
"13","e[10]",0.94953787261078,-1.79581772865,-0.94804135778468
"14","e[11]",1.30504204605229,-1.36921049510312,-0.0682322107201226
"15","e[12]",1.30541114525334,-1.40440354643824,-0.103714687024447
"16","e[13]",1.14419531992554,-0.565620262139929,0.541807838851331
"17","e[14]",1.25630079603591,-1.665542460616,-0.434671511806508
"18","e[15]",1.29635086693246,-1.47597640172719,-0.181141768391842
"19","e[16]",1.23109739866606,-1.71131580220591,-0.517063179302527
"20","e[17]",1.26428251129388,-1.64577938766107,-0.402939126631513
"21","e[18]",1.28658365509403,-1.15261918785587,0.126162246302877
"22","e[19]",1.2908892580039,-1.53231208527888,-0.247302620690007
"23","e[20]",1.13817778898651,-0.546096132418625,0.553483561144957
"24","e[21]",1.26861990407611,-1.07690237600237,0.186831750346026
"25","e[22]",1.08998636764605,-0.399629262145131,0.76713635945543
"26","e[23]",1.17750395506609,-0.679857438422553,0.47161639699797
"27","e[24]",1.26804612377955,-1.07338820729758,0.189575234335393
"28","e[25]",1.07222865241023,-0.34947711560299,0.802126452901399
"29","e[26]",1.26500025568226,-1.05515239661725,0.20371540331094
"30","e[27]",1.30272902091076,-1.31361160540993,-0.0147478285281573
"31","e[28]",1.24679042649545,-1.68525352709326,-0.468390831161022
"32","e[29]",1.09667405311227,-0.419007336747074,0.753426965895488
"33","e[30]",1.29794641377751,-1.44323275062435,-0.145030946342574
"34","e[31]",1.24444127228614,-1.68960970455348,-0.476169434726882
"35","e[32]",1.25287479971454,-0.988219193160991,0.254305833589238
"36","e[33]",1.00513372436928,-0.174745517229225,0.83072424348797
"37","e[34]",1.22276526392494,-1.68343074700983,-0.540244231433545
"38","e[35]",1.23406873357099,-0.896813961388027,0.320397848461735
"39","e[36]",1.17938186250868,-1.72798797771111,-0.641224072782709
"40","e[37]",1.2742917911066,-1.11321093401137,0.158120697783346
"41","e[38]",0.676506509980176,-1.70120119092048,-1.1225238967929
"42","e[39]",0.950554007342529,-1.79600184923978,-0.947113802216451
"43","e[40]",1.10246772334609,-1.76754685039495,-0.772773921525829
"44","e[41]",1.20872671649586,-0.798884544305913,0.394707437760522
"45","e[42]",1.19762862739884,-1.71209018725105,-0.602094757387915
"46","e[43]",0.989504035197852,-0.136939571880547,0.853645610770969
"47","e0",-1.78206820144579,-1.51621158806521,-1.45666211360249
"48","lnalpha",-0.813140359015786,-0.230369766462862,-1.06200859703662
"49","lnalpha.c",-0.606538565965779,-0.291118614330399,-0.887341939136528
"50","lnalphai[1]",-0.627106575616223,1.56055566869952,-1.68764881455607
"51","lnalphai[2]",0.917283204718872,1.91920338252613,-2.81538599240002
"52","lnalphai[3]",0.797072872074069,1.46163886126301,-2.78893433777732
"53","lnalphai[4]",1.04650831285346,1.2680480272406,-2.03875325147084
"54","lnalphai[5]",1.15024889544943,0.77608844218706,-1.9044758678199
"55","lnalphai[6]",2.08176557856395,0.55476211422878,-1.55883671644288
"56","lnalphai[7]",1.60315741955356,0.151868231864514,-1.25212435301722
"57","lnalphai[8]",1.68596566357753,0.104480734953631,-0.677607031701725
"58","lnalphai[9]",1.10787323098658,0.489290252066822,-1.00159541317293
"59","lnalphai[10]",1.95476819073131,0.0971784207372649,-0.460726200013472
"60","lnalphai[11]",1.94913380313741,0.103261978185822,-0.922591329048518
"61","lnalphai[12]",2.18278091241769,0.155404488373711,-0.944650109844096
"62","lnalphai[13]",1.70213817258133,0.0873362076492297,-1.00021434191388
"63","lnalphai[14]",1.94104458207057,-0.204981025727243,-0.631961283829538
"64","lnalphai[15]",1.39435881703508,-0.366718228813952,-0.109646962465219
"65","lnalphai[16]",1.26550623966719,-0.324326334871371,-0.226338680945963
"66","lnalphai[17]",1.39328948342855,-0.453466375228212,-0.446800064160152
"67","lnalphai[18]",1.24443786669066,-0.602134828186287,-0.566007854052205
"68","lnalphai[19]",1.4975483517366,-0.789286282201314,-0.620967665335937
"69","lnalphai[20]",1.83696093174229,-0.970681109336671,-0.479564714356666
"70","lnalphai[21]",1.67313479103168,-1.03443908530013,-0.485644307107647
"71","lnalphai[22]",1.54989268530069,-1.12700666794959,-0.515788926111436
"72","lnalphai[23]",1.08467711228139,-1.0485383483641,-0.228196149398052
"73","lnalphai[24]",0.914572819568325,-0.937651959923597,0.0836811821247308
"74","lnalphai[25]",0.729485110141701,-0.998454707176653,-0.124996918986511
"75","lnalphai[26]",0.590227326511988,-1.10076372792432,-0.184424444340374
"76","lnalphai[27]",0.56437792488744,-0.899876418288596,-0.169132057803276
"77","lnalphai[28]",0.372910117155105,-0.707567076932935,0.0702162306180401
"78","lnalphai[29]",-0.0189344994727109,-0.648478788344515,-0.00775336869072682
"79","lnalphai[30]",0.456995657367772,-0.927672174482512,-0.0942690424234723
"80","lnalphai[31]",0.4861469030736,-0.951997607521957,0.133762665062802
"81","lnalphai[32]",0.497562470020853,-0.937342949003321,0.0401579699499742
"82","lnalphai[33]",0.430306889296812,-0.682641365857663,0.0648095694410848
"83","lnalphai[34]",0.638791139942626,-0.926044875448724,0.0141086288745389
"84","lnalphai[35]",0.91687781322933,-0.742892835590255,0.243422164656356
"85","lnalphai[36]",0.702735846339624,-0.690811124767949,0.317619172292658
"86","lnalphai[37]",0.585771828435546,-0.796081022325529,0.530416865762068
"87","lnalphai[38]",0.352111045934316,-0.849321710495033,0.619823874710867
"88","lnalphai[39]",0.408256152750202,-0.928645194772178,0.67655565918552
"89","lnalphai[40]",0.706080612569409,-0.783600627054556,0.531072967753362
"90","lnalphai[41]",0.866839699505271,-0.801403089354906,0.801448135288043
"91","lnalphai[42]",0.654882638916779,-1.04303408574594,1.2151574518892
"92","lnalphai[43]",0.820695524149665,-0.80432734980963,0.961169659931227
"93","phi",0.91359286727529,-0.565356400109335,0.0116997151418604
"94","sigma",0.856702280871729,-0.259115137444841,0.165271920065233
"95","sigmaw",0.598932227739742,-0.360424784359005,-0.115301655749612
"96","tauw",-1.16359873523527,1.27822161063837,-1.62465001830789
