"q95","q90","Median","q10","q5","Escapement"
0,0,0,0,0,0
968.114268446296,884.14613727523,649.181079082299,455.582516778231,404.867923215639,100
1930.58723568779,1763.48498689839,1295.35034846255,909.506578901023,808.238797201698,200
2887.44125008306,2638.33866063229,1938.45212475457,1361.48056464655,1210.13422342668,300
3838.69858128588,3508.3116878272,2578.55281764896,1811.6174650165,1610.61395824259,400
4784.38142050514,4373.21884571308,3215.69243782706,2259.9170717814,2009.64973929617,500
5725.35427240747,5233.29408261236,3849.83904848616,2706.37942833991,2407.13111921024,600
6661.1369593364,6088.86074775059,4481.03676920406,3151.21140004465,2802.95165238774,700
7591.70288825495,6939.95048798918,5109.25949517469,3594.26218707814,3197.24786184097,800
8517.07166520666,7786.59338468694,5734.52789750762,4035.54862618686,3590.02325144675,900
9437.26283081958,8628.85450400085,6356.62192499915,4475.01885361199,3981.28131792817,1000
10352.2958605107,9466.59230112341,6976.17777952912,4912.15049690801,4371.02555086825,1100
11262.19016469,10299.7304086961,7592.69651211982,5347.65990957488,4759.25943272364,1200
12166.9650889636,11128.13052888,8206.23684929373,5782.40698164253,5145.98643883819,1300
13066.6399143364,11952.3510756622,8816.4153834774,6215.78215290181,5531.21003745665,1400
13961.2338574144,12772.284039007,9423.79324635849,6646.60100359601,5914.93368973818,1500
14850.8020249803,13586.4723430363,10028.4674761608,7075.68710108836,6296.97916734999,1600
15735.837155508,14397.1960552473,10630.6848767864,7503.04465502896,6677.45855414072,1700
16616.4158312203,15203.7104218107,11230.3211392626,7928.67786599438,7056.42050054621,1800
17491.0382536297,16005.874983253,11827.0201843915,8352.73683061692,7433.86857039396,1900
18360.557028203,16803.6731963205,12420.9119160788,8775.09838729509,7809.80632008712,2000
19224.6565735774,17597.6164553571,13011.8675409817,9196.7890879294,8184.23729861891,2100
20083.7626078478,18387.7422923101,13599.517518711,9616.63473864008,8557.1650475871,2200
20937.8941894237,19173.6336214607,14184.3913401414,10033.3985980821,8928.59310120849,2300
21787.4172515269,19955.3052961701,14767.005568164,10448.2747024299,9298.52498633325,2400
22632.3346828368,20732.77212368,15347.803108303,10860.6393029753,9667.09992927312,2500
23472.3840536544,21506.0488652464,15925.8453411382,11272.5021703129,10034.4134756663,2600
24307.5837795008,22275.1502362736,16500.350048344,11683.1463713002,10400.2677808214,2700
25137.9522142921,23040.0909064473,17072.8166345856,12092.3737092406,10764.6662173449,2800
25963.5076505321,23800.8854998673,17640.7598386595,12498.5642114771,11127.6536765183,2900
26784.2683195046,24557.2005532208,18206.6473892176,12903.8038718244,11489.2162570993,3000
27603.3407127914,25309.1080563996,18770.5288597436,13307.4429860083,11849.8169155001,3100
28418.7038999916,26056.8756480126,19330.44857267,13709.8420412576,12209.541514776,3200
29229.4555695385,26800.5180432286,19888.7653102297,14112.0697123589,12569.4916873236,3300
30032.4203649017,27539.9904465174,20444.2994443159,14512.7498040787,12925.4149589559,3400
30826.9464361311,28275.0053587012,20995.7747900056,14911.8858355359,13279.9086419072,3500
31616.4890733372,29006.3922420521,21545.3066692945,15309.4813187609,13633.6774142717,3600
32403.5038902799,29731.6198822394,22092.6590247225,15701.9978958537,13985.7437764442,3700
33188.648772412,30450.0163836139,22635.8653933073,16092.0908602363,14335.0377835061,3800
33969.2512193768,31165.7208480001,23175.8930980628,16480.4399026528,14683.4182680556,3900
34745.3281480529,31876.0608240275,23713.3360313124,16867.0575929783,15030.702197448,4000
35516.8964197604,32580.4788638991,24250.0812756281,17254.0316011389,15376.5869735348,4100
36283.7182398131,33284.1232174481,24780.3000607129,17640.6714985487,15721.130086618,4200
37045.9729029422,33987.3049635553,25309.9094973576,18028.5249675814,16064.2687512304,4300
37799.4502486876,34685.7440809567,25837.5454613082,18415.4098082603,16406.0062222167,4400
38545.4375349467,35381.2259059305,26362.7067557121,18800.8696843032,16746.526369185,4500
39286.7015473372,36072.0360685205,26889.1956498989,19184.0214697459,17086.1321955886,4600
40023.2612350257,36761.1749778796,27411.8285628651,19561.7945273048,17424.3791543459,4700
40757.7232202913,37445.0866943663,27930.3070347587,19937.9613029309,17761.203438815,4800
41490.3758356406,38125.0477400183,28446.0826666519,20312.5257408981,18096.7062714437,4900
42218.5723678641,38801.158542631,28959.2510821245,20685.4917769258,18428.7698926459,5000
42944.0004510446,39472.9296605989,29469.8510048754,21055.646273653,18758.9566532207,5100
43671.124261864,40139.3358926709,29977.6303908939,21421.9668974261,19089.455129988,5200
44380.421530984,40799.3506260952,30482.2435958519,21793.8513216394,19418.576435894,5300
45087.5429907596,41458.5250929248,30986.604427897,22161.7599008878,19746.3237839259,5400
45793.7988572524,42114.5452655839,31488.6880761979,22532.9010495575,20072.7980194171,5500
46496.3093003114,42766.7688435149,31989.4954865733,22903.3262685533,20397.9183015854,5600
47194.5031108243,43415.2094595036,32483.841567637,23272.8138408642,20721.6777841435,5700
47888.9504077293,44059.8807033123,32971.8328888457,23641.0584463914,21044.0796360786,5800
48579.7004134718,44700.4221569375,33458.7039625992,24001.5924011455,21365.1270198658,5900
49266.0379749649,45337.7379300747,33948.64376964,24356.8296205717,21684.8230914815,6000
49950.78861844,45972.3774390354,34436.6544424813,24710.4369796133,22003.5072961098,6100
50632.4578323387,46599.8853779553,34918.1319231273,25061.713333763,22327.4314439926,6200
51310.037171301,47228.8582972789,35399.53647572,25411.0387951243,22650.6342167487,6300
51977.8618415067,47850.3520347763,35875.3016461786,25763.0121998461,22968.2144352614,6400
52638.2032608746,48470.9700849401,36348.5532827906,26115.6186520788,23282.3840347149,6500
53294.7449436688,49086.7543701998,36821.3068180764,26467.4439558824,23595.4033883036,6600
53951.9268982133,49693.6792667332,37292.0179597246,26817.8320193948,23907.1646132493,6700
54608.7222624684,50301.4856248168,37759.0410505663,27166.7861508647,24217.6296199382,6800
55263.9833915761,50907.0327819656,38220.9234378238,27514.1784994417,24526.8013607723,6900
55915.3159181493,51510.4640134305,38682.6497804251,27859.9090163128,24834.6827822267,7000
56562.734230518,52109.5551831293,39142.0533396834,28197.8828059818,25141.2768248604,7100
57206.2526708562,52696.2616163999,39600.1847225118,28534.0614305112,25446.5864233279,7200
57845.8855353204,53285.0610500394,40053.9328040071,28870.6389190281,25753.5123593406,7300
58481.6470741872,53877.0270427194,40507.9780260364,29205.6798338733,26059.2782023248,7400
59113.5514919901,54465.7544267305,40960.2066876066,29539.6412562342,26363.8400776509,7500
59741.6129476567,55051.0828735639,41412.7673789146,29872.1864857075,26667.2005660245,7600
60365.8455546449,55633.0241686851,41861.1106721676,30204.6795700068,26959.4166972018,7700
60986.2633810794,56211.1511118613,42301.1649996292,30537.9725870432,27259.1791395199,7800
61602.8804498867,56783.4939681463,42740.2352893162,30870.2551677184,27561.2675590842,7900
62215.7107389309,57350.3118311748,43180.8737301813,31197.0124755335,27862.2203692938,8000
62824.7681811483,57912.383256445,43616.883449171,31524.5584251891,28162.0398868818,8100
63429.9603438353,58470.5477629032,44053.4944540454,31851.9781606597,28461.363482184,8200
64030.9176398688,59025.2384405572,44488.2589615357,32181.2425899333,28748.5848780384,8300
64622.2703049309,59576.106988568,44920.2737660861,32509.168596518,29050.0019961094,8400
65209.7832030794,60122.3771342085,45346.1478220242,32835.7591748128,29344.6534004756,8500
65793.4710447475,60668.131739368,45771.8259867951,33152.6475573878,29635.8219693809,8600
66373.2462390252,61204.7972043533,46195.5449537789,33461.2947647173,29926.2526022044,8700
66949.160592828,61738.0595086947,46616.2507503928,33779.0165557402,30215.5146459347,8800
67520.986815701,62266.6803605309,47037.7309761249,34095.4793937084,30501.8927362694,8900
68089.0380653188,62792.766613113,47451.4563833807,34408.7967448618,30781.4417432022,9000
68657.1286576644,63326.6014123862,47864.9943169836,34718.4070042098,31059.6883045261,9100
69226.1616744307,63849.6504876244,48279.7483245352,35025.9924156292,31336.8475788654,9200
69790.5907916188,64362.7426534451,48691.2720409516,35330.1369854576,31612.7262685703,9300
70342.2421930023,64865.8448123909,49094.4580408611,35635.3570028403,31887.31623839,9400
70889.6381052528,65389.7290564372,49503.5225753128,35943.2650909722,32168.1838590686,9500
71432.9578748597,65892.5915069455,49909.2041653801,36249.7870095243,32450.4504035744,9600
71972.2945021987,66396.4100332934,50305.4291566187,36554.9260989918,32729.3294729506,9700
