"","."
"Tau",6288.60734341243
"alpha",6015.08085557246
"beta",6054.1214730236
"e[1]",5908.72348520007
"e[2]",5892.94937882925
"e[3]",6148.70425055327
"e[4]",5865.64922374941
"e[5]",5905.3502619305
"e[6]",6000
"e[7]",6151.43130184151
"e[8]",5904.32768226642
"e[9]",6000
"e[10]",6107.49481961554
"e[11]",6267.04903448485
"e[12]",6000
"e[13]",6112.14455349445
"e[14]",6000
"e[15]",6133.05837029747
"e[16]",5880.94901254159
"e[17]",6105.82299898992
"e[18]",6146.39925137565
"e[19]",5878.34705248485
"e[20]",6266.18215186024
"e[21]",5974.87443605304
"e[22]",5859.15293840555
"e[23]",6271.89944347736
"e[24]",5836.17247873559
"e[25]",6000
"e[26]",6187.93451639662
"e[27]",5806.31785622673
"e[28]",5817.09596463658
"e[29]",6272.29903529588
"e[30]",5844.11011436725
"e[31]",5974.61531093964
"e0",5715.2509402379
"lnalpha",5985.07279058669
"lnalpha.c",6052.24826540475
"phi",6138.49901664466
"sigma",6182.23427859104
"sigmaw",6231.5988360174
"tauw",6000
