"q95","q90","Median","q10","q5","Escapement"
0,0,0,0,0,0
1173.84444370089,1014.82674558406,774.423776531607,558.607052634144,524.907264779021,100
2341.63173540779,2024.75228761687,1545.89399090276,1115.49616186698,1048.20932837428,200
3503.38534285806,3029.7943826795,2314.4190917677,1670.67129022901,1569.9098827251,300
4659.12865287823,4029.97073015981,3080.00750629792,2224.13639212647,2090.01261220171,400
5808.88497164583,5025.29897242507,3842.66764023344,2775.89541385694,2608.52119361974,500
6952.67752495035,6015.7966949943,4602.40787793386,3325.95229362498,3125.4392962549,600
8090.52945845346,7001.48142670994,5359.23658242936,3874.31096155759,3640.77058185739,700
9222.46383794838,7982.3706399091,6113.16209547154,4420.97533971985,4154.51870466652,800
10348.5036496185,8958.48175059434,6864.1927375842,4965.94934213035,4666.68731142511,900
11468.671800295,9929.83211860383,7612.33680811391,5509.23687477667,5177.280041394,1000
12582.9911177142,10896.4390477812,8357.60258528061,6050.84183563085,5686.30052636643,1100
13691.4843507731,11858.3197861447,9099.9983262279,6590.7681146648,6193.75239068248,1200
14794.1741697853,12815.4915260561,9839.53226707343,7129.01959386566,6699.6392512434,1300
15891.0831667355,13767.9714043887,10576.212622959,7665.60014725117,7203.96471752603,1400
16982.2338555331,14715.7765026955,11310.0475881006,8200.51364088504,7706.73239159704,1500
18067.6486722651,15658.9238473763,12041.0453358384,8733.76393289218,8207.94586812725,1600
19147.3499754487,16597.4304098444,12769.2140186866,9265.35487347404,8707.60873440594,1700
20221.3600462825,17531.313106693,13494.561768383,9795.29030492381,9205.72457035503,1800
21289.701088897,18462.3569390039,14217.0966959386,10323.5740616417,9702.29694854333,1900
22352.3952306047,19391.9335348941,14936.8268916875,10850.2099701499,10197.3294342007,2000
23409.4645221491,20317.3934261251,15653.7604253356,11375.2018491082,10690.8255852323,2100
24460.930937953,21238.7500996478,16367.9053460102,11898.5535093287,11182.7889522325,2200
25506.816376366,22156.0170032519,17079.2696823095,12420.2687537911,11673.2230784994,2300
26547.1426599112,23069.2075456723,17787.8614423507,12940.3513776576,12162.1315000484,2400
27581.9315355314,23978.3350966953,18493.6886138199,13458.8051682883,12649.5177456266,2500
28611.2046748343,24883.4129872646,19197.7575306622,13975.6339052559,13135.3853367268,2600
29634.9836743367,25784.454509587,19900.3714743607,14490.8413603608,13619.7377876014,2700
30653.2900557084,26681.472917238,20600.4031741849,15004.431297646,14102.5786052765,2800
31666.1452660151,27574.4814252666,21297.8596565332,15516.4074734124,14583.9112895657,2900
32673.5706779607,28463.4932103004,21992.7479308216,16026.773636233,15063.7393330841,3000
33675.5875901286,29348.5214106501,22685.0749895217,16535.5335269686,15542.0662212622,3100
34672.2172272224,30229.5791264138,23374.8478081996,17042.6908787819,16018.8954323599,3200
