"RD.1","RD.2","RD.3","RD.4","RD.5","RD.6","RD.7","RD.8","RD.9","RD.10","RD.11","RD.12","RD.13","RD.14","RD.15","RD.16","RD.17","RD.18","RD.19","RD.20","RD.21","RD.22","RD.23","RD.24","RD.25","RD.26","RD.27","RD.28","RD.29","RD.30","RD.31","RD2.1","RD2.2","RD2.3","RD2.4","RD2.5","RD2.6","RD2.7","RD2.8","RD2.9","RD2.10","RD2.11","RD2.12","RD2.13","RD2.14","RD2.15","RD2.16","RD2.17","RD2.18","RD2.19","RD2.20","RD2.21","RD2.22","RD2.23","RD2.24","RD2.25","RD2.26","RD2.27","RD2.28","RD2.29","RD2.30","RD2.31"
-0.103604293665709,0.182036927462555,-0.33969476616309,0.663780629660168,-0.350664046404267,-0.450282376560622,0.322730641829923,-0.318911794041501,-0.115932335944814,-0.244297129376173,0.325488372943308,-0.298598552250191,-0.625508557720501,0.428449501433979,0.435522571809388,-0.594832089710787,-0.32416080451428,0.62303504755967,-0.0819319500127094,0.326597469268647,0.0315894404015129,0.972973007526557,-0.129543048573446,0.427995427643603,-0.269603260016661,0.470844349929552,0.0123868074838018,-0.144144207321363,0.141554375183862,0.154211602183333,0.210901230204243,-0.0917627937803782,0.134922789595644,-0.256913323484539,0.509304154994784,-0.0488092584154454,-0.609747140449339,0.11796436026278,-0.172149768887284,-0.260957736922267,-0.297017454622161,0.214394052170682,-0.150582446601056,-0.761296495264559,0.143998969678359,0.630360335432412,-0.396777841509578,-0.59466118717914,0.475622654746943,0.201393750960235,0.28933884752601,0.180109908517982,0.987338331564358,0.312917227882854,0.369085619620759,-0.0749719868237583,0.348242045407516,0.226503663374103,-0.138511296417054,0.0760046781957432,0.218583570874089,0.28102908329676
-0.0777796078136426,0.0801304986171854,-0.412884749869992,0.55192384491866,-0.448857331441236,-0.487971701903502,0.24217619138974,-0.290720107933051,-0.145958940221659,-0.197145169529378,0.338056424929844,-0.328270570449599,-0.571279407910524,0.400617224798639,0.381056070064536,-0.700750724295141,-0.279654993144689,0.553867017524661,-0.188787173018492,0.305528598987232,0.113656859074366,0.858216137650803,-0.141277015869303,0.299900665546268,-0.30329710032432,0.219366083081219,-0.170683242876088,-0.292155825710939,0.141161873636976,0.0314388426397674,0.299805100563319,0.0217383473890936,0.0478980893843122,-0.379678115174024,0.380821539341236,-0.220136260007925,-0.673981294917311,0.0399573318205296,-0.190360613629153,-0.266435370413681,-0.257631567245513,0.256358098579573,-0.188177642001719,-0.707317010352436,0.163875073742746,0.547074628121379,-0.542838444505576,-0.570050956182079,0.437976047687772,0.0407391626274753,0.227293884391745,0.240270030723395,0.905316328777833,0.214373707200613,0.241354489772163,-0.179016183348511,0.0936776599636813,-0.079776415746958,-0.36288814602242,0.0200904720345732,0.089937302673762,0.312833575124425
-0.133557123097249,-0.0578175930198732,-0.532359293746666,0.407574599726773,-0.58441672422804,-0.584608352557304,0.117964019743647,-0.344974910635967,-0.237666093407881,-0.239202657391742,0.273750797699376,-0.41974961521902,-0.608784075736713,0.310321702344973,0.27362651074632,-0.841279904015568,-0.32341477215204,0.436979832664381,-0.329918868504768,0.219584036748165,0.0940608003021541,0.712001241575658,-0.221216350953314,0.145105383292048,-0.397363419474059,-0.0148029188959811,-0.360844623143556,-0.459763800977028,0.0685186056036073,-0.119932747444897,0.284606992725772,-0.133613412259473,-0.0573712442681443,-0.532166066984409,0.409353747859982,-0.585778841123086,-0.582655228161544,0.119917784562498,-0.345369147137476,-0.236513185070465,-0.238408375801507,0.274550214496183,-0.420664492119662,-0.60738126986274,0.312356262583888,0.272589413650606,-0.842194365548426,-0.320603209381714,0.43806068688236,-0.331379257874629,0.22068662769737,0.0933269490598601,0.711686889784995,-0.22359586361454,0.145844689738759,-0.397848362584539,-0.0134749278300472,-0.360795151694802,-0.458557855959846,0.070055139139949,-0.12016173705902,0.285007808727734
0.0288635846878265,0.0978484209358363,-0.37517469291228,0.562714417635959,-0.428554351306628,-0.425546401176359,0.274759171866826,-0.182429030827898,-0.07819892099036,-0.0756541178611219,0.435470466405745,-0.260263691533298,-0.444861279303327,0.469904915489257,0.431801249248984,-0.68582606405843,-0.160006166597828,0.594377122988824,-0.174514557341345,0.379524913248574,0.25945574377938,0.866987696796299,-0.0607818248692169,0.299386502318768,-0.238090178321029,0.13295341718994,-0.209470714636954,-0.306535927798951,0.229552892590849,0.0346298104301006,0.45036346235212,0.00469403194197508,0.108200604622745,-0.340080478594923,0.428154646986764,-0.226731775294567,-0.579251265368831,0.122133135983671,-0.0838841879890247,-0.14362873012116,-0.103700862676977,0.408336438070737,-0.104078300591282,-0.538207188029697,0.310351425222899,0.600336864389604,-0.530956670779378,-0.405983839474927,0.536989475349982,0.0386641321050802,0.316933701062821,0.395575759993599,0.960043827809732,0.250171093439324,0.277586555337926,-0.13071252239556,0.0475602379751725,-0.16178577836038,-0.381664479515689,0.119611031053804,0.116961015499165,0.462783754650964
0.0239167495797226,0.106758060603379,-0.369380258953617,0.572703487760288,-0.420047519393806,-0.423603135183351,0.281352514907018,-0.187632641894028,-0.0770869191839658,-0.0829145696227798,0.431961732054869,-0.259190155789378,-0.452889475904914,0.470778873137922,0.43556453006118,-0.676481173921582,-0.166979559957829,0.599735249006891,-0.165068064600716,0.379665165803043,0.248407607430066,0.877291372775318,-0.0616542374594822,0.311137094090908,-0.236580348908747,0.158088848085756,-0.191756316028098,-0.292624723732166,0.227450139731166,0.0458030628881936,0.438573696834617,0.0410582258286746,0.107880558779912,-0.36436972322183,0.555367157598016,-0.393168506484392,-0.443317460200836,0.261471312186236,-0.174427767047086,-0.085893186845126,-0.0865325330893477,0.428070256212833,-0.238916654369503,-0.465054192363515,0.44952315821816,0.457659858060737,-0.656038580369056,-0.19872922901943,0.591898303984489,-0.136920354931041,0.371917934060687,0.266226644874353,0.888950025864757,-0.0204798310902035,0.308243441301967,-0.221977577758578,0.146985290331462,-0.184336643755541,-0.301624530096429,0.213716220006719,0.056478107431734,0.44072339758723
-0.126048534527348,-0.0488749344190751,-0.523739042050906,0.416628973528844,-0.575515754046455,-0.576386675870912,0.126666954198896,-0.337492896985879,-0.229530448058975,-0.231933515604629,0.281408221902494,-0.411617950899076,-0.601594391379008,0.318432711413861,0.282036549101191,-0.832292199350452,-0.316115921376344,0.445554928853275,-0.320920648520891,0.227619111316818,0.100937937265412,0.721088175378384,-0.213286081738033,0.15434206503642,-0.389186601124349,-0.00418097885420998,-0.350990719718123,-0.450303507571656,0.0763215412700031,-0.110755817190086,0.291407375090088,-0.110871237892758,-0.0377727855694346,-0.51943421773088,0.462759052113421,-0.612211752905423,-0.52569618914137,0.177434150298903,-0.34864951522916,-0.199804625445618,-0.211716848989417,0.301836546778451,-0.436403927021602,-0.565339755200956,0.371420161884771,0.253989516472309,-0.857133517505412,-0.2428089851376,0.473397902403277,-0.360164398234989,0.255885277378662,0.080889618065684,0.712197726883299,-0.27679834934817,0.173127954423326,-0.402780797885308,0.0300979407077683,-0.350622465935953,-0.419388818799073,0.115983538034361,-0.117478093770221,0.301162566398093
-0.0140224545570398,0.180242209160754,-0.320946252660836,0.654867604523327,-0.349802447964565,-0.406137326319502,0.336210747404751,-0.227636645238242,-0.0663055119552265,-0.139458139484749,0.405586653027596,-0.24871806371584,-0.515606672570492,0.479646108214441,0.467665529793567,-0.59949706831619,-0.22121482196736,0.644660794862574,-0.0872669472417122,0.382632496119692,0.161406325737516,0.961985313297598,-0.0668299989039092,0.407466043614104,-0.22259991116468,0.362048610970868,-0.0474709155802362,-0.178921754507778,0.212380906823586,0.137489483697905,0.345608790936526,-0.00783228951252537,0.179187636021315,-0.307390951654092,0.630730510986463,-0.300552455189778,-0.432444579748839,0.305666771418389,-0.202351569650265,-0.0834251603480047,-0.144444713812395,0.39509855999235,-0.218215501681642,-0.534311770755766,0.440869377279319,0.503737809443453,-0.564325800407594,-0.266300616529712,0.628024106303978,-0.0387845681014571,0.376069495459031,0.190182596756466,0.974124042288726,0.00551709752002276,0.402440024705209,-0.191956007625471,0.345307755352413,-0.0202426768472848,-0.182491853613598,0.198924911969215,0.153461808568332,0.355948829185417
-0.0726538671380865,-0.0214425574972967,-0.490469836008483,0.442038867278512,-0.547328653278967,-0.535901699368669,0.158439278100106,-0.283617119349216,-0.187487967024193,-0.174203922589436,0.3321083807544,-0.36950339763068,-0.542426307343417,0.360921205714439,0.319111440848406,-0.805675332815925,-0.258924177541815,0.479641626622156,-0.294494150485873,0.27148231780656,0.16576435462129,0.745908605450278,-0.167525487416277,0.176451470211202,-0.347889512841132,-0.0071501803824976,-0.340055447062163,-0.432242350229702,0.124387372094231,-0.0875646757719704,0.357623351637281,-0.0717732777322335,-0.0212103517829856,-0.490401304427489,0.443606435573287,-0.548741433561325,-0.534152407198769,0.160152049103279,-0.28412349990672,-0.186581511271959,-0.173604700840856,0.332665145973846,-0.370564834094003,-0.541245354370547,0.362654829719868,0.317957917028075,-0.806695230351816,-0.256349195320925,0.480469162388205,-0.296027111234012,0.272423537142402,0.164896682355348,0.74537881354947,-0.169909451923084,0.176986890788291,-0.348453461345122,-0.00603830656197397,-0.340032594696438,-0.431155514509858,0.125768842174824,-0.0879622245842522,0.357903213107661
-0.117468506993873,-0.0234181629237842,-0.502076491668019,0.443400456863815,-0.550549589538321,-0.55941472513639,0.149302550340972,-0.329225614372692,-0.213570950568823,-0.226171399301831,0.291739810252404,-0.395705303845135,-0.596767363783925,0.334102278718548,0.301225219788472,-0.806305306677253,-0.310004177103565,0.466686070091983,-0.294810007119567,0.242395049237503,0.102086774647782,0.748242838601778,-0.199743537638183,0.183259025508587,-0.372742562309353,0.0410382884108351,-0.314810032890543,-0.418754990293898,0.0883655701956148,-0.0825420375730879,0.291652931819277,-0.158173023657622,-0.0457482299386608,-0.506528145654569,0.347958691300848,-0.46626179045433,-0.664070939333824,0.0429611264046314,-0.300844084378617,-0.276154788740356,-0.266769971299358,0.248745967625956,-0.340247294881223,-0.671988596939335,0.220660339541767,0.364736082951118,-0.749044177574808,-0.463278037419954,0.4077561132315,-0.206095750960621,0.18635341404434,0.148164636979259,0.767648929455869,-0.0575070084018769,0.145288962762477,-0.337906107625366,-0.0298178636648767,-0.307008897472711,-0.478598511858091,0.00876272824781947,-0.0657442663680892,0.275962179653272
0.0390347468022885,0.0992692448020751,-0.371786622390101,0.563453583160863,-0.426879155086677,-0.419726325191332,0.277642732778434,-0.17209571516983,-0.0718539032056125,-0.0640219110997986,0.444733470546083,-0.253894382501088,-0.432744243092488,0.476400257720293,0.436471989234594,-0.684680100060289,-0.148555236687375,0.598040721170268,-0.173432755199977,0.386483588892515,0.273479866367506,0.867528189304583,-0.0531836530552816,0.299013270174028,-0.231996387935194,0.124127683840776,-0.213610079792669,-0.308273582620272,0.237928022014284,0.0346211669966845,0.464855922391257,-0.0139527416207117,0.117803609386588,-0.324651889212249,0.386922943883894,-0.159341768725532,-0.622415840099144,0.0783495036916317,-0.040266202873514,-0.153567888556813,-0.09813937177089,0.414334773515177,-0.0427273336205914,-0.553297633000961,0.2709258988382,0.662674969606582,-0.477435743631491,-0.47365304409864,0.527504157127769,0.110527195115485,0.304134754095298,0.456988876397635,0.997381101517707,0.35873355059289,0.273760763204903,-0.0900197794257762,0.0139718358200379,-0.154672135120228,-0.409699297454729,0.0915544589680655,0.147593456204056,0.481294643890027
