"q95","q90","Median","q10","q5","Escapement"
0,0,0,0,0,0
1162.01493008984,1069.74519317911,803.383786763095,602.44937519593,549.257270843795,100
2318.17624623304,2134.72953467999,1603.52871935393,1202.80011471325,1097.42187160023,200
3468.65266782623,3194.8076462108,2400.46999239645,1801.42714006839,1644.23636815834,300
4613.47351706832,4250.05009714611,3194.30117011799,2398.23337983006,2188.8211220718,400
5752.49445890942,5300.4734070448,3985.1257556267,2993.04654207147,2731.66581946474,500
6885.81926018791,6346.0940453183,4772.58520789127,3585.93154669324,3272.77462375178,600
8013.4692137772,7386.92843137326,5556.91090475925,4176.91909387891,3812.15168949571,700
9135.3509242912,8422.88480444564,6338.14163730698,4766.05377699223,4349.80116242515,800
10251.8937493896,9454.04393495827,7115.90156564543,5353.3155138963,4885.7313123964,900
11362.8708640362,10480.4357470409,7890.84594467272,5938.70443610371,5419.9643367315,1000
12468.2999913461,11502.076670659,8662.93202524272,6522.2250054637,5952.50013824333,1100
13568.2017752446,12518.9830855167,9431.76364783352,7103.61054675875,6483.36043329035,1200
14662.5738034342,13530.4962058266,10197.2153556949,7683.58454454793,7012.52569116229,1300
15751.2707975172,14536.9190575974,10959.8493484527,8261.39524500382,7539.99995317534,1400
16834.4729868507,15538.5167759638,11719.2278261063,8837.33801679477,8065.78725208284,1500
17912.0895606835,16535.3065310231,12474.2157346303,9411.46852736021,8589.89161209237,1600
18984.1728716558,17527.3054386969,13226.4636199565,9983.79991046389,9112.31704888266,1700
20050.8022145508,18514.2859565428,13977.5414982383,10554.2891459325,9633.06756962059,1800
21111.9981142987,19496.4236122081,14726.4435156123,11122.9406427682,10152.1471729781,1900
22172.1838401911,20473.7896447053,15471.64184569,11691.5249388004,10669.559849149,2000
23227.506180283,21449.0971396603,16213.0235010343,12256.4533104618,11185.4947638131,2100
24277.8814661247,22415.9274227105,16951.1022876113,12819.527141177,11702.5469085113,2200
25323.3268298779,23377.9130419417,17686.455975002,13380.9691382842,12218.2034692586,2300
26361.269688117,24336.46945653,18419.3304953077,13940.479482438,12732.6106055405,2400
27385.7567440701,25290.3460186945,19149.8047931901,14498.1709191335,13245.7515177207,2500
28410.8522912278,26239.5595390926,19877.0673489596,15054.0478273218,13757.5253741633,2600
29427.9638126659,27184.1267749553,20601.6117803213,15607.7747749097,14267.9348779589,2700
30439.6754684207,28123.8955662643,21322.3237410195,16158.6223470891,14776.9827274584,2800
31446.1085534062,29058.2774419885,22040.3885329652,16708.324765093,15284.6716162805,2900
32453.9367444567,29990.568307749,22757.006349312,17256.1240032969,15791.7565704956,3000
33456.8495983094,30917.2831287203,23468.8341492918,17800.3749733853,16295.7703644907,3100
34456.2374767922,31839.4675739288,24177.6721392098,18342.6844337028,16799.0881664913,3200
35452.8703996984,32757.1378451595,24882.5572862723,18884.0707476771,17301.0396351741,3300
36444.5081147902,33670.3100929935,25586.597276274,19425.9783599061,17801.6275174597,3400
37431.2465537596,34579.0004169592,26286.8443570232,19967.3243968111,18300.8545553678,3500
38413.4857572215,35483.2248656837,26982.8689154059,20507.0021189828,18798.8202828724,3600
39398.6958575162,36382.9994370429,27676.5825255826,21045.2199432984,19293.641799701,3700
40369.5834808799,37278.3400783116,28369.6293924394,21581.2127443051,19784.5533880606,3800
41333.2645489484,38169.2626863136,29059.1222278268,22112.1741730986,20273.9060406328,3900
42297.8902473419,39055.7831075704,29744.8697390323,22644.3880573797,20761.7033991679,4000
43257.1052068681,39937.9171384506,30428.652834356,23173.4059167635,21247.9490978861,4100
44211.6287210153,40818.4596350958,31108.6228860617,23698.5645769988,21732.6467634925,4200
45161.5988216788,41694.3621937306,31785.1890749253,24226.6417132438,22215.8000151915,4300
46102.3928940968,42565.5680585222,32462.0399222985,24750.3681924706,22700.7469813748,4400
47032.5586130605,43438.6162764478,33134.0080344445,25272.8657057639,23185.1829736042,4500
47957.2407061684,44309.987501117,33805.7553892183,25793.6496509323,23669.8563827113,4600
48876.8725813679,45177.4783688823,34470.6839237461,26312.8469447285,24153.6829851693,4700
49791.588854429,46039.0629616239,35131.222312611,26829.1389754141,24630.1744203422,4800
50701.4084002925,46883.8749009997,35792.6082486181,27344.0100686212,25108.6912683815,4900
51606.3500301349,47723.2608731067,36448.7604659921,27857.4275540758,25585.9759652315,5000
52506.4324915688,48558.2437387427,37106.5458128897,28369.2895685355,26061.9043645927,5100
53403.1150864984,49388.8400565125,37760.1570563604,28879.4492323871,26536.4792919413,5200
54301.2065350241,50219.736091194,38412.5718203023,29385.5461854337,27009.7035675452,5300
55185.9181673212,51049.4412282014,39062.4775805346,29887.826393083,27481.5800064734,5400
56065.2895926985,51875.0585074229,39707.2227723059,30390.1398909411,27952.1114186047,5500
56939.7239085636,52696.3409571991,40348.4678432485,30893.9411767028,28419.8746831322,5600
57809.3565474658,53510.9511456135,40987.899349082,31394.8549818318,28883.825731743,5700
58674.2062552963,54317.1859053104,41623.0289203948,31893.7716895029,29346.4940302906,5800
59534.3740446842,55118.8284780353,42254.9582453227,32393.5720724277,29807.7101621763,5900
60389.9542254975,55917.513624186,42885.222010433,32886.179084645,30267.4774480913,6000
61240.8140557171,56712.0649935264,43512.7963948588,33375.5831324466,30725.7992020169,6100
62086.9719694378,57511.3010775283,44138.9941290606,33870.8125993956,31184.7273260464,6200
62929.1566248186,58301.5281860881,44762.5672262415,34365.178946132,31648.6998387152,6300
63774.41380815,59084.6364243697,45383.7712927838,34857.9761162408,32111.4829500605,6400
64606.9801305996,59863.0372193775,46001.0279631588,35349.2077198652,32573.3037182928,6500
65431.1052383038,60637.3374971559,46613.3475687393,35836.6376878373,33026.8670731392,6600
66250.5303684683,61407.55251435,47230.6603233182,36322.0905683359,33473.6291390157,6700
67066.203585891,62173.6974778524,47836.9282654057,36805.9185837824,33923.0219582624,6800
