"q95","q90","Median","q10","q5","Escapement"
0,0,0,0,0,0
976.598257170871,901.91458894234,675.280798760173,511.136831289216,469.696625647456,100
1948.54712229631,1799.6697239602,1347.97203033109,1020.66319880126,938.033359390856,200
2915.83451276025,2693.31038346382,2018.19372558751,1528.72777781861,1404.96038266171,300
3878.48529863765,3582.67031607215,2686.34379981335,2035.50103037382,1870.49843988449,400
4836.51683221423,4468.37440933027,3352.18311520054,2540.87777532059,2334.54890417474,500
5789.94569794362,5350.52062249135,4015.10352091486,3044.55561641245,2797.05564436457,600
6738.78842738254,6228.20892130381,4675.09426585779,3546.54791481024,3258.24987330448,700
7683.06149934899,7101.92900196797,5332.44471290613,4046.71623042072,3718.82283621965,800
8622.78134007987,7972.14194879128,5987.83153122754,4545.16325820572,4177.46238060021,900
9557.53341530488,8838.55131131842,6640.97762968697,5043.04566117522,4634.73144311921,1000
10487.5887536935,9701.13049769843,7291.954749871,5538.99743436923,5090.63308314096,1100
11413.0402547807,10559.8921223515,7940.34589293098,6033.30422596492,5545.17035396466,1200
12333.9048688213,11414.8487628302,8585.49914431629,6526.66369269421,5998.61636255308,1300
13250.1994907107,12265.5096967734,9228.36700834996,7018.50651105642,6450.81608604859,1400
14161.9409601541,13110.360924809,9869.10467951087,7507.57336423413,6901.71104687725,1500
15069.4261165021,13951.025440288,10507.8526680666,7995.02752197499,7351.30405107516,1600
15974.9662969112,14790.2222865308,11143.4566948457,8481.29546585159,7799.59789932212,1700
16876.3231590453,15625.7194281676,11777.286862525,8966.2415555944,8246.59538695123,1800
17773.5110187376,16457.4617904124,12407.9539728527,9449.73579811463,8692.29930395849,1900
18664.5482550359,17283.9252246919,13036.2347661079,9931.77586167096,9136.71243501228,2000
19551.1084574828,18106.3100057672,13662.3016117491,10412.3092390294,9579.83755946296,2100
20433.3405974444,18926.4508724209,14285.9673986087,10891.3394272516,10021.6774513523,2200
21311.2602623114,19744.8744001361,14906.2489005475,11368.7848224358,10462.2348794231,2300
22184.8829897713,20559.7495483687,15524.6024642303,11844.6541819254,10901.5126071286,2400
23054.2242679569,21367.0868176263,16140.892964651,12319.0178917002,11339.5133926418,2500
23919.2995355944,22166.8877071945,16754.7981606579,12791.4144848817,11775.9198541625,2600
24780.1241821504,22966.1224131548,17366.3248721943,13262.2834017768,12210.7046083402,2700
25637.471431537,23765.7041210675,17975.2885643866,13731.6235138033,12644.1739018667,2800
26494.2700179227,24560.0107888015,18583.2659504418,14199.8628204075,13076.336717964,2900
27347.1464984737,25348.0903554289,19187.2558830018,14667.0252520926,13507.3277786307,3000
28196.114046331,26132.7239985674,19787.6454817991,15132.7240645123,13937.0213637793,3100
29041.1857955163,26913.7554734052,20385.5869231367,15596.6949386319,14365.5261155226,3200
29882.3748410412,27691.0612797466,20981.0875389674,16058.9877007978,14793.1427225563,3300
30719.6942390149,28466.0395543014,21574.6477063693,16520.7412229315,15221.0594295327,3400
31553.157006753,29237.5219034022,22167.7466663256,16981.9545463355,15648.5846357493,3500
32382.7254317268,30005.3986541952,22759.0264996695,17440.7157025725,16074.7394122142,3600
33208.2591385852,30769.682104839,23349.1944583693,17897.534593747,16497.6421158176,3700
34029.9625602135,31530.3845164485,23937.5772982111,18353.1579350776,16916.2673458652,3800
34847.8486514562,32287.5181131994,24521.2112495508,18807.3977437979,17333.503014171,3900
35658.3742220757,33040.9155838843,25104.5679587123,19260.2602467054,17749.3525092327,4000
36462.007100548,33789.9857085157,25685.7701295626,19712.2115643849,18163.8192122384,4100
37261.3606883888,34535.4812868457,26262.7254658145,20161.5577228739,18577.1027083128,4200
38056.4884030614,35277.4147046304,26836.7905178119,20610.1022191694,18991.0882334718,4300
38847.2537896611,36015.798309752,27410.0344569299,21057.2055169172,19403.7994347807,4400
39633.934627132,36747.7570750939,27981.0513617982,21502.4698710403,19815.2970626534,4500
40412.6773854635,37480.8440447067,28550.2387488287,21947.2551690598,20225.7353546107,4600
41184.7590693196,38210.8786714924,29119.4270241396,22390.1568687347,20634.918692559,4700
41961.3085377221,38936.7038143573,29682.0536402096,22832.1321598326,21043.5870605097,4800
42737.876039938,39658.9620828577,30244.6208709833,23276.6778102993,21452.7973297252,4900
43508.9175231742,40377.3277984592,30802.9033507574,23715.5703887965,21860.8957921281,5000
