"q95","q90","Median","q10","q5","Escapement"
0,0,0,0,0,0
876.598257170871,801.91458894234,575.280798760173,411.136831289216,369.696625647456,100
1748.54712229631,1599.6697239602,1147.97203033109,820.663198801257,738.033359390856,200
2615.83451276025,2393.31038346382,1718.19372558751,1228.72777781861,1104.96038266171,300
3478.48529863765,3182.67031607215,2286.34379981335,1635.50103037382,1470.49843988449,400
4336.51683221423,3968.37440933027,2852.18311520054,2040.87777532059,1834.54890417474,500
5189.94569794362,4750.52062249135,3415.10352091486,2444.55561641245,2197.05564436457,600
6038.78842738254,5528.20892130381,3975.09426585779,2846.54791481024,2558.24987330448,700
6883.06149934899,6301.92900196797,4532.44471290613,3246.71623042072,2918.82283621965,800
7722.78134007987,7072.14194879128,5087.83153122754,3645.16325820572,3277.46238060021,900
8557.53341530488,7838.55131131842,5640.97762968697,4043.04566117522,3634.73144311921,1000
9387.58875369354,8601.13049769843,6191.954749871,4438.99743436923,3990.63308314096,1100
10213.0402547807,9359.89212235147,6740.34589293098,4833.30422596492,4345.17035396466,1200
11033.9048688213,10114.8487628302,7285.49914431629,5226.66369269421,4698.61636255308,1300
11850.1994907107,10865.5096967734,7828.36700834996,5618.50651105642,5050.81608604859,1400
12661.9409601541,11610.360924809,8369.10467951087,6007.57336423413,5401.71104687725,1500
13469.4261165021,12351.025440288,8907.85266806657,6395.02752197499,5751.30405107516,1600
14274.9662969112,13090.2222865308,9443.45669484565,6781.29546585159,6099.59789932212,1700
15076.3231590453,13825.7194281676,9977.28686252503,7166.2415555944,6446.59538695123,1800
15873.5110187376,14557.4617904124,10507.9539728527,7549.73579811464,6792.29930395849,1900
16664.5482550359,15283.9252246919,11036.2347661079,7931.77586167096,7136.71243501228,2000
17451.1084574828,16006.3100057672,11562.3016117491,8312.30923902944,7479.83755946296,2100
18233.3405974444,16726.4508724209,12085.9673986087,8691.33942725159,7821.67745135232,2200
19011.2602623114,17444.8744001361,12606.2489005475,9068.78482243579,8162.23487942312,2300
19784.8829897713,18159.7495483687,13124.6024642303,9444.65418192541,8501.51260712857,2400
20554.2242679569,18867.0868176263,13640.892964651,9819.01789170019,8839.51339264179,2500
21319.2995355944,19566.8877071945,14154.7981606579,10191.4144848817,9175.91985416253,2600
22080.1241821504,20266.1224131548,14666.3248721943,10562.2834017768,9510.70460834024,2700
22837.471431537,20965.7041210675,15175.2885643866,10931.6235138033,9844.17390186673,2800
23594.2700179227,21660.0107888015,15683.2659504418,11299.8628204075,10176.336717964,2900
24347.1464984737,22348.0903554289,16187.2558830018,11667.0252520926,10507.3277786307,3000
25096.114046331,23032.7239985674,16687.6454817991,12032.7240645123,10837.0213637793,3100
25841.1857955163,23713.7554734052,17185.5869231367,12396.6949386319,11165.5261155226,3200
26582.3748410412,24391.0612797466,17681.0875389674,12758.9877007978,11493.1427225563,3300
27319.6942390149,25066.0395543014,18174.6477063693,13120.7412229315,11821.0594295327,3400
28053.157006753,25737.5219034022,18667.7466663256,13481.9545463355,12148.5846357493,3500
28782.7254317268,26405.3986541952,19159.0264996695,13840.7157025725,12474.7394122142,3600
29508.2591385852,27069.682104839,19649.1944583693,14197.534593747,12797.6421158176,3700
30229.9625602135,27730.3845164485,20137.5772982111,14553.1579350776,13116.2673458652,3800
30947.8486514562,28387.5181131994,20621.2112495508,14907.3977437979,13433.503014171,3900
31658.3742220757,29040.9155838843,21104.5679587123,15260.2602467054,13749.3525092327,4000
32362.007100548,29689.9857085157,21585.7701295626,15612.2115643849,14063.8192122384,4100
33061.3606883888,30335.4812868457,22062.7254658145,15961.5577228739,14377.1027083128,4200
33756.4884030614,30977.4147046304,22536.7905178119,16310.1022191694,14691.0882334718,4300
34447.2537896611,31615.798309752,23010.0344569299,16657.2055169172,15003.7994347807,4400
35133.934627132,32247.7570750939,23481.0513617982,17002.4698710403,15315.2970626534,4500
35812.6773854635,32880.8440447067,23950.2387488287,17347.2551690598,15625.7353546107,4600
36484.7590693196,33510.8786714924,24419.4270241396,17690.1568687347,15934.918692559,4700
37161.3085377221,34136.7038143573,24882.0536402096,18032.1321598326,16243.5870605097,4800
37837.876039938,34758.9620828577,25344.6208709833,18376.6778102993,16552.7973297252,4900
38508.9175231742,35377.3277984592,25802.9033507574,18715.5703887965,16860.8957921281,5000
39172.3251923382,35992.2622090763,26261.8845502185,19052.5612564041,17168.0032991997,5100
39831.8077326316,36603.777114316,26717.4703704009,19388.1472811825,17473.9714652916,5200
40490.1397034692,37211.6813813545,27170.7795006484,19722.3317578009,17778.8026252221,5300
41147.8821975493,37815.5246442915,27621.0026072854,20055.1179741062,18082.4991095815,5400
41801.9369007433,38412.6268500357,28069.5623745239,20386.4616826947,18385.0632447383,5500
42448.6284982665,39006.2231991262,28519.0130147735,20716.4154176631,18686.8284438438,5600
43091.2333762901,39597.8738867004,28964.5295223855,21045.3010189183,18988.1714009615,5700
43734.4569963606,40192.6665637175,29406.740447976,21372.6210206694,19288.4223365621,5800
44379.9513176372,40784.2344978508,29849.1587458804,21699.2123380644,19587.583421592,5900
45019.1717156117,41372.4943050749,30288.4138177931,22028.7732179758,19885.6568231854,6000
45651.0330958464,41954.0345547437,30721.3121615606,22351.9275444208,20182.2977266702,6100
46274.745322667,42532.2799747959,31153.8111952064,22676.3870066793,20474.8600913632,6200
46894.4880056603,43107.2059183948,31581.0643242305,22996.9656131814,20766.2429273171,6300
47510.7358213843,43678.0283254651,32007.0085190632,23313.6336902837,21057.0050441063,6400
48134.2328314449,44245.5667192552,32434.2001272761,23628.8702488303,21347.9119767559,6500
48752.7403250476,44809.8325174988,32858.1871158346,23944.267531554,21636.0018677027,6600
49365.6106951379,45369.8079602732,33280.2166224194,24261.6557028236,21922.1104184131,6700
49974.7123784777,45929.2751872661,33698.7486337655,24578.2963046395,22204.8299886172,6800
50580.349017247,46487.2398415631,34119.0593958359,24890.1978745235,22489.2419277663,6900
51182.5325925634,47044.203031334,34536.6656471165,25198.83754585,22776.192491325,7000
51777.5361407802,47596.6194496025,34955.9430575624,25505.8616501787,23059.0420463577,7100
52375.8787278882,48145.9304416953,35371.1655037789,25811.9243373809,23340.185878038,7200
52955.9082221709,48696.5222212687,35784.0701659607,26118.7307571431,23620.1808362047,7300
53529.4919440051,49239.3002021005,36193.660741788,26424.4857983036,23899.0294231536,7400
54109.0569096321,49775.3351869658,36601.2237452943,26731.040575316,24176.7341363794,7500
54688.5711903714,50312.3286466676,37007.8679597323,27037.5842088401,24453.2974685837,7600
55264.6281104414,50846.2686129112,37410.7449493533,27340.2123894753,24728.7219076841,7700
55832.6353265422,51376.5232780913,37809.7184912323,27641.8429397585,25003.0099368225,7800
56396.1558513207,51897.5766071556,38206.9234877397,27941.9556795579,25276.1640343735,7900
56949.6790200905,52403.4244403777,38602.0806118914,28240.9856334922,25548.1866739533,8000
57498.4053803834,52921.8957370539,38994.711321586,28537.710351968,25819.0803244282,8100
58049.0633014491,53438.3431540024,39387.1347978435,28833.2046036728,26088.847449923,8200
58605.8724604879,53949.4288646479,39781.3730346455,29125.964604409,26357.4905098292,8300
