"q95","q90","Median","q10","q5","Escapement"
0,0,0,0,0,0
935.095277585942,859.685901680214,628.564627062653,444.04169644345,394.098877259621,100
1865.05461468366,1715.00671931261,1254.28108085015,886.470348592879,786.810515105456,200
2789.91570299358,2565.93883923474,1877.1577143775,1327.19686466245,1178.13783504744,300
3709.68199704784,3412.26155316869,2497.20285887837,1766.15217846672,1568.08375312571,400
4624.37708990793,4254.11044168128,3114.58223159822,2203.42038331148,1956.47762940251,500
5534.01984899284,5091.5044134962,3729.19741817589,2639.01391893491,2343.3216681526,600
6438.62907936136,5924.45922320592,4340.66064020003,3073.32946256523,2728.6897207476,700
7338.22352390532,6752.99057591443,4949.37170243953,3504.99422600395,3112.58513488895,800
8232.82186354213,7577.11412738289,5555.26224159955,3935.44104448043,3495.01125153286,900
9122.4427174069,8396.84548417492,6158.21601198378,4364.23130758595,3875.97140490302,1000
10006.6117542174,9211.99079516254,6758.68881906566,4791.61681625457,4255.46892250339,1100
10885.5317140321,10022.7182768255,7356.6456748442,5217.3816476309,4633.50712513082,1200
11758.345721965,10828.6992717722,7951.17843774671,5641.52334109376,5010.08932688776,1300
12624.573541052,11630.9582180865,8543.22662916625,6063.691372651,5385.21883519488,1400
13485.8878785415,12429.2321855224,9132.81619228479,6484.02555167718,5758.89895080374,1500
14344.524844963,13223.0462220539,9719.99000534907,6902.67665488232,6131.13296780933,1600
15200.5931397121,14013.2342117205,10304.2491309891,7319.64873433127,6501.92417366268,1700
16052.3508916568,14799.4905353291,10885.4317946811,7734.94583343361,6871.27584918342,1800
16897.4197130386,15582.8723200604,11463.9963738368,8148.57198696103,7239.19126857231,1900
17736.6245633313,16361.42071616,12039.6104210536,8560.53122106457,7604.90059740742,2000
18571.341927371,17136.2000866482,12612.4445872106,8970.8275532919,7969.95446038112,2100
19403.2324449728,17907.4185675476,13182.9716472673,9379.46499260453,8333.80261562392,2200
20231.4395661729,18671.7602271262,13750.7804257051,9786.44753939497,8696.33478728426,2300
21056.592310994,19431.6413087562,14315.9213170986,10191.8099460247,9055.89103998361,2400
21877.3072607231,20187.0717057518,14878.7279360278,10596.0482190013,9413.88810723665,2500
22693.6273607631,20941.524221995,15439.0597357481,10998.709458789,9772.54120132497,2600
23503.8025590416,21690.6792752021,15995.9679567341,11399.7893521701,10127.9227508517,2700
