"q95","q90","Median","q10","q5","Escapement"
0,0,0,0,0,0
1050.86524852012,956.428609759694,721.779817760068,539.065001427494,493.386377365287,100
2096.48651761018,1908.44733863352,1440.72966695934,1076.36256288554,985.157095071002,200
3136.88343614245,2856.03339784415,2156.76700587513,1611.90988437452,1475.33304099646,300
4172.07556767111,3799.21490434637,2869.85256515428,2145.72554680387,1964.11536210502,400
5202.08241063607,4737.98333951946,3580.22729434772,2677.8044696722,2451.75167708583,500
6226.87463336403,5672.33371416983,4288.03126423869,3208.15088516297,2938.04161445652,600
7246.49522315426,6601.99491540195,4992.78027479185,3736.76901629334,3423.03449724682,700
8260.97020561675,7526.80589126937,5694.8484823061,4263.77144666672,3906.69733723182,800
9270.31895801564,8447.08419343515,6394.22540966944,4789.32364167199,4389.03286280738,900
10274.5607928332,9363.1423760883,7090.84983369695,5313.29894329653,4869.91224947257,1000
11273.7149579727,10275.2134075181,7785.00215874756,5836.31409866182,5348.81073149517,1100
12267.8006369607,11184.1217682993,8475.51412118571,6358.39466947838,5826.95951229638,1200
13256.836949149,12088.8911940829,9162.97277746649,6879.07197336355,6304.24090967988,1300
14241.3640123635,12989.5357030822,9847.78804135384,7397.34289861923,6778.47539628134,1400
15221.204138593,13886.0692713913,10530.5545369417,7913.19991718657,7251.21919927491,1500
16194.7174555207,14778.5058331031,11209.6206217378,8427.40810447421,7724.64563177297,1600
17163.2940250907,15666.5804024547,11886.2172538438,8939.97138456628,8196.86206582534,1700
18127.5715440664,16549.7776472273,12560.3645116404,9450.89367325873,8667.84893417943,1800
19086.8048113096,17428.7042842817,13231.7870019763,9960.1788780758,9136.60220723244,1900
20041.0524509112,18303.4660517586,13899.9859318851,10467.8308982863,9604.37443610495,2000
20990.4003265428,19174.0775383355,14566.3139805843,10973.8536249202,10071.2259019277,2100
21934.8669965871,20040.5532874283,15229.7603166267,11478.9987562774,10536.8228586046,2200
22874.4709571983,20902.9044455573,15890.3471972866,11982.672826718,11000.4410877198,2300
23809.2306424968,21760.9181725697,16548.5504651191,12483.3657153183,11460.6017895307,2400
24739.1644247646,22612.8380098189,17202.649765192,12982.1813077535,11921.6229055067,2500
25664.2906146389,23463.3358153008,17854.3765825231,13479.0439770605,12381.4871352267,2600
26584.6274613058,24309.8074063992,18503.5971994012,13975.1979721246,12840.0678600382,2700
27500.4366048571,25149.0628937471,19150.0082195288,14469.7815333672,13297.3677387295,2800
28413.2786193235,25983.0020696229,19793.7957012615,14964.5692752712,13753.3894251995,2900
29318.0493574002,26814.4934414271,20434.6179761696,15455.3854809836,14208.1355684669,3000
30218.8421887487,27645.5076333188,21074.228269655,15944.5638616809,14661.6088126781,3100
31115.7211414458,28471.6008847358,21708.7548142401,16432.1084496355,15113.8117971157,3200
32007.9306869196,29290.6175853268,22343.7583356044,16918.5603131949,15564.747156207,3300
32895.4017725404,30105.5237637777,22974.71567765,17403.5768777141,16014.4175195324,3400
33778.0781629149,30919.2492059621,23603.0800621307,17888.4581796086,16461.9619417987,3500
34658.5442762013,31732.0254196242,24230.2695950132,18370.7817184977,16907.7441191101,3600
35535.2703845121,32537.4914997562,24854.9321341713,18850.3814702463,17351.3543914317,3700
36402.9822435662,33342.3769633154,25476.4444215985,19328.3730448748,17792.7255367389,3800
37272.3705539734,34143.1064304093,26096.3855031719,19804.8280462111,18232.6888238631,3900
38139.7227244261,34939.1416821103,26711.6487902885,20280.2792820913,18671.2475635265,4000
38996.6645536166,35731.6798867407,27324.2020898853,20754.1651350058,19108.4050595488,4100
39846.3623628372,36520.9892197873,27934.1750207464,21226.4893865016,19544.1646088614,4200
40691.4934400923,37306.3850103415,28543.3977625778,21697.2558100489,19978.5295015205,4300
41532.0755017634,38088.2858826299,29150.6000695092,22165.8808315789,20411.1824687698,4400
42368.1262036912,38864.4189045605,29755.3421708675,22631.0573766301,20842.2730101312,4500
43199.6631413687,39634.2131284182,30354.9344140217,23098.9042866505,21270.787953091,4600
44026.7038501337,40402.2689035759,30951.6041143425,23558.0399582308,21696.3565506064,4700
44848.8791298073,41166.5642696319,31545.781547051,24019.3846092404,22120.4212737264,4800
45666.4861703724,41927.1086254807,32139.3643789224,24479.6017683538,22542.9859982184,4900
46479.6319039095,42682.6814565828,32730.4788657328,24938.3762800494,22965.3220067928,5000
47289.2807718459,43433.1506060574,33319.1324536925,25395.9095824317,23392.4116279716,5100
48100.012094709,44183.6472847977,33906.638756892,25851.894027677,23818.2831162349,5200
48906.5493350823,44929.2355683471,34491.4232301567,26306.3334360469,24240.6948408744,5300
