"","variable","Mean","SD","time_series_se","2.5%","50%","97.5%","mc_error","converge"
"15","e[12]",-0.303153991629486,0.073788444770043,0.000922021408926824,-0.446965373237522,-0.302626534031227,-0.157639394649637,0.0124954715037056,"true"
"16","e[13]",-0.499683791382589,0.118871050551956,0.001599934463328,-0.729562230449408,-0.50151901050783,-0.263431375417994,0.0134594121604798,"true"
"17","e[14]",0.4199926308028,0.0742186274524573,0.000927969203382386,0.275003890453733,0.420641223680588,0.566793945362422,0.0125031846483125,"true"
"18","e[15]",0.388758463470343,0.0717022904581384,0.000890410260727437,0.249193109392107,0.388337993950575,0.529955960136495,0.0124181564499293,"true"
"19","e[16]",-0.71955369892951,0.0883508818625805,0.00114052948611304,-0.895517451387305,-0.719741636192693,-0.547314620192948,0.0129090900064472,"true"
"20","e[17]",-0.216937780027919,0.111884107977657,0.00150715379697587,-0.432939715541167,-0.218030811228414,0.00558391862297007,0.0134706691076881,"true"
"21","e[18]",0.550250221288585,0.0738164797201744,0.000915809618037352,0.409203755021676,0.549989640370876,0.695216932832114,0.0124065739995869,"true"
"22","e[19]",-0.207592021647323,0.0888571246848101,0.00114706209100011,-0.384283556038447,-0.207616204865986,-0.0343093818330422,0.0129090615419857,"true"
"23","e[20]",0.331230358505685,0.07610083883474,0.000953738725126808,0.181617096166862,0.33177066710032,0.480376335853103,0.0125325652086167,"true"
"24","e[21]",0.198487026512573,0.140087253460267,0.00187026816111959,-0.0736841277207616,0.196062984892535,0.477160400352844,0.0133507375933389,"true"
"25","e[22]",0.83600750421634,0.0933332103279309,0.0012048229854211,0.652373850815956,0.836402238105989,1.01812475150752,0.0129088347136876,"true"
"26","e[23]",-0.110700962310082,0.0794231879801047,0.00103707856864361,-0.266321711100283,-0.109923089109018,0.0474618740258587,0.013057629579203,"true"
"27","e[24]",0.250686247249451,0.101614684798661,0.00128441538813781,0.0496202152556126,0.251842116059756,0.447814187271794,0.0126400568055961,"true"
"28","e[25]",-0.301005543789276,0.0729749533164795,0.000910671659328663,-0.444402688524816,-0.300849991608603,-0.157315667367523,0.0124792359287883,"true"
"29","e[26]",0.102484972486699,0.198561370126035,0.00254898681038256,-0.299074305937853,0.10480141919084,0.493366962773224,0.0128372744847833,"true"
"30","e[27]",-0.240850203922607,0.141893383690626,0.00179066779807134,-0.526566214291686,-0.239768493686741,0.037798831843464,0.0126198118016241,"true"
"31","e[28]",-0.344264737210088,0.115293312960623,0.00145577119494236,-0.573964923610424,-0.343409463788823,-0.121358760096901,0.0126266750218163,"true"
"32","e[29]",0.167682703658374,0.0844555726507124,0.0011206773595957,0.0030130038327377,0.167902725118111,0.33584842551509,0.0132694305943617,"true"
"33","e[30]",-0.0096792463369824,0.0982116515142559,0.00124194327487702,-0.203727835942428,-0.00879544247870179,0.180885951772424,0.0126455797833391,"true"
"34","e[31]",0.379610832114378,0.145508557344628,0.00194208082835348,0.095766152911011,0.377488542425143,0.670280812794754,0.0133468495859923,"true"
"35","e0",0.00146616892480339,0.198829754082344,0.00253984433831224,-0.384341488162166,0.000687821991248838,0.385992887423806,0.0127739650940794,"true"
"36","lnalpha",1.93689549847785,0.224642663286544,0.00299389477350835,1.48932073849558,1.9390508563689,2.36864933306629,0.0133273650236664,"true"
"37","lnalpha.c",2.01656184412778,0.225407671532164,0.00299850202735612,1.57840020831293,2.01429405883349,2.45715934805541,0.0133025730977761,"true"
"38","phi",0.00854898877385289,0.586909019632513,0.00757534496236422,-0.951040433485163,0.0126043346274186,0.957711952249274,0.0129071878416649,"true"
"39","sigma",0.395382870863109,0.0548231489201067,0.000723067349119964,0.304947925989223,0.389123234445878,0.520732994077342,0.0131890882476248,"true"
"40","sigmaw",0.996958678774682,0.576536977935606,0.00744362143900453,0.053155825846632,1.00120162742692,1.95315858194445,0.0129109176408038,"true"
"41","tauw",1462.48302547214,62431.4448012475,806.026804254655,0.262134985664077,0.997601069942319,353.914574979399,0.0129105902773942,"true"
