"","."
"Tau",3000
"alpha",1684.3388055025
"beta",1600.91173518636
"e[1]",2346.6572241577
"e[2]",1852.8060916381
"e[3]",1977.0901114003
"e[4]",2156.38879112663
"e[5]",3000
"e[6]",2787.85309268386
"e[7]",3000
"e[8]",2853.24414454769
"e[9]",2663.92726435337
"e[10]",2619.64000517854
"e[11]",3102.92792085997
"e[12]",2788.77561132116
"e[13]",2050.60387549262
"e[14]",3000
"e[15]",3000
"e[16]",3000
"e[17]",3000
"e[18]",2893.92503583352
"e[19]",3000
"e[20]",2037.82303179074
"e[21]",2815.68872476998
"e[22]",1947.63918697315
"e[23]",2128.98809693164
"e[24]",2812.04499267616
"e[25]",1919.06247016367
"e[26]",2793.13613706493
"e[27]",3053.10711761046
"e[28]",3000
"e[29]",1958.99521248849
"e[30]",2813.88625506364
"e[31]",3000
"e[32]",2723.91276339662
"e[33]",1828.68935733132
"e[34]",3000
"e[35]",2630.63977271036
"e[36]",3000
"e[37]",2853.29738964008
"e[38]",2173.44660071437
"e[39]",2707.08896711315
"e[40]",2901.11015751343
"e[41]",2217.24544294101
"e[42]",3000
"e[43]",1811.02719184933
"e0",3000
"lnalpha",1603.48801190792
"lnalpha.c",1717.24815434702
"phi",2882.50274501441
"sigma",3000
"sigmaw",2876.9957485272
"tauw",3000
