"","."
"Tau",6152.34251601075
"alpha",5894.08692414772
"beta",5949.60457939902
"e[1]",6000.00000000001
"e[2]",5999.99999999999
"e[3]",6000.00000000001
"e[4]",6000
"e[5]",6000
"e[6]",6029.53066801851
"e[7]",6164.72720754764
"e[8]",6046.42923737196
"e[9]",6000.14186695697
"e[10]",6000.00000000001
"e[11]",6125.36398715437
"e[12]",6137.36022817945
"e[13]",5874.49592295145
"e[14]",6226.58895186809
"e[15]",6162.30454238208
"e[16]",6000.00000000001
"e[17]",6220.56993908282
"e[18]",6057.52453123023
"e[19]",6182.16462232853
"e[20]",5875.784405741
"e[21]",6036.5929026447
"e[22]",5885.15531954704
"e[23]",6109.7168738944
"e[24]",6035.65777138621
"e[25]",5888.22786700225
"e[26]",6030.85683165349
"e[27]",6106.90118351917
"e[28]",6000
"e[29]",5883.94849024319
"e[30]",6150.820713943
"e[31]",6000.00000000001
"e[32]",6013.973583648
"e[33]",5898.33461247559
"e[34]",6000
"e[35]",5992.75862317195
"e[36]",6000
"e[37]",6046.44344914201
"e[38]",6000
"e[39]",6000
"e[40]",6000
"e[41]",6113.08248561733
"e[42]",6000
"e[43]",5900.39773002237
"e0",6000
"lnalpha",5918.47427908568
"lnalpha.c",5938.28858004238
"phi",6336.2463904794
"sigma",6126.29258185917
"sigmaw",6000
"tauw",6000.00000000001
