"","variable","chain1","chain2","chain3"
"1","Tau",0.435965281936229,-2.2091407936267,-0.95198926825367
"2","alpha",1.01614113790299,0.719630627700482,-0.388786694709119
"3","beta",0.86010745361872,0.282865540527167,0.0563735149050107
"4","e[1]",0.237829844957961,-0.349993618454958,0.725063355965405
"5","e[2]",0.762262353733105,0.0766395505100086,0.300485095631543
"6","e[3]",0.537059396859869,-0.115883378532288,0.507538667271246
"7","e[4]",0.389305671005728,-0.234335223909397,0.621886436094887
"8","e[5]",-0.240792652518499,-0.76763348395392,0.969295833630625
"9","e[6]",-0.92062542512772,-0.995194818463956,0.831370207094776
"10","e[7]",-0.743760182186457,-0.902620088399315,0.962534039498781
"11","e[8]",-0.903882923995406,-1.00398503187095,0.851328777213053
"12","e[9]",-0.946604179368076,-0.973084161931587,0.792736749247928
"13","e[10]",0.0705178098439713,-0.546635294109714,0.824262192937491
"14","e[11]",-0.816078389463951,-1.00917608182112,0.929952491747179
"15","e[12]",-0.79622491145413,-1.00442205768772,0.940297560163869
"16","e[13]",-0.992917649890401,-0.876855554322924,0.74266397278204
"17","e[14]",-0.585336283202417,-0.808312830170771,1.00284723329029
"18","e[15]",-0.748885329885872,-0.904665974318079,0.960643830171408
"19","e[16]",-0.493483796370704,-0.891565903387776,1.00584013194766
"20","e[17]",-0.566985782887702,-0.8236331494797,1.00007887533369
"21","e[18]",-0.892101879816839,-1.00828347633631,0.863709275394126
"22","e[19]",-0.703309185562014,-0.885398740778377,0.975644509223665
"23","e[20]",-0.994294500573048,-0.871116031096377,0.734025175612591
"24","e[21]",-0.913797821757628,-0.999202557460322,0.839885096659927
"25","e[22]",-1.00211068792509,-0.826537283757178,0.668397210851033
"26","e[23]",-0.983093602507876,-0.909281268666263,0.792617846690062
"27","e[24]",-0.914715593277558,-0.998699692145073,0.838772503465746
"28","e[25]",-1.00383755300773,-0.810730065202717,0.645616937445628
"29","e[26]",-0.919361375904808,-0.995984496662687,0.832989268035492
"30","e[27]",-0.843715184928352,-1.01341331538648,0.91329977912522
"31","e[28]",-0.548355035415304,-0.791056424095825,1.00483681484674
"32","e[29]",-1.0013185525659,-0.832575974971677,0.677158600399302
"33","e[30]",-0.77182109472096,-0.913366805181781,0.951473686889465
"34","e[31]",-0.539703176387044,-0.786934367672721,1.00514949762706
"35","e[32]",-0.934851652744531,-0.984616731517263,0.811620569368285
"36","e[33]",-1.00639160663871,-0.753842459161856,0.565102302632345
"37","e[34]",-0.466741146162426,-0.880211019889354,1.00548552873071
"38","e[35]",-0.952544825798882,-0.966052397268694,0.782061801909961
"39","e[36]",-0.345736537082854,-0.827982666165955,0.996919492852217
"40","e[37]",-0.903868246659469,-1.00399127694585,0.85134498126731
"41","e[38]",0.375667957986827,-0.2449379658005,0.631728832814299
"42","e[39]",0.0691212534341255,-0.547740832887852,0.825027712513143
"43","e[40]",-0.176996367467986,-0.7270491075706,0.943855911431421
"44","e[41]",-0.969212430091588,-0.940508296629804,0.746480319454397
"45","e[42]",-0.393492103599823,-0.84590176151618,1.0016698532072
"46","e[43]",-1.0062627970923,-0.741193174891463,0.547447574836035
"47","e0",-2.46783427990821,0.55145718997635,-0.797339790024238
"48","lnalpha",0.992288483081629,0.611333637160027,-0.369762769475885
"49","lnalpha.c",0.937583369329392,0.822740305217485,-0.261755883266475
"50","lnalphai[1]",-0.697784256536162,1.49800069030737,-0.203665410914797
"51","lnalphai[2]",-1.05729723500671,0.949950584719377,0.795198415120871
"52","lnalphai[3]",-0.723570020642285,0.779519177264099,0.756679247999107
