"lnalpha","lnalpha.c","beta","beta1","alpha","alpha.c","Smsy_lambert","Smsy_lambert.c","Umsy_lambert","Umsy_lambert.c","Smax","Rmsy.c","Rmsy","Seq","MSY","MSY.c","Rmax.c","Rmax"
1.76616981316656,1.84955100173684,0.14355184939299,1.4355184939299e-05,5.84840990489031,6.35696461565426,46456.3381207363,47873.8560488779,0.666889325325776,0.68723805733902,69661.2411632805,153068.035201364,139462.171742679,123033.581290302,93005.8336219425,105194.179152486,162909.541064242,149876.840782634
1.83832391952584,1.89691956414761,0.165807620679798,1.65807620679798e-05,6.28599359551509,6.6653306622975,41286.0707488552,42119.2299778709,0.684554515808547,0.698368930749597,60310.8588073384,139638.234491372,130881.793583698,110870.894352676,89595.7228348423,97519.0045135008,147884.524801437,139468.125870472
1.88366913576293,1.98124848835089,0.176775723206553,1.76775723206553e-05,6.57759472872305,7.25179111247197,39331.5515861893,40584.0619618965,0.695286347648444,0.717427690397379,56568.8535654614,143623.633961054,129077.090188304,106557.003506752,89745.5386021145,103039.571999158,150913.531199704,136883.155060127
1.8464743270483,1.89651123099526,0.172078270078445,1.72078270078445e-05,6.33743635997472,6.66260954241621,39894.89162296,40578.8769668602,0.6865043935446,0.698274295018335,58113.0900225887,134489.293742229,127258.216068925,107304.328792157,87363.3244459652,93910.4167753686,142437.338200241,135485.587198446
2.10605691330595,2.17556015486239,0.196446459307575,1.96446459307575e-05,8.2157817915221,8.80711709018743,37867.5090439401,38573.1004038213,0.743893807447961,0.75775489988463,50904.4552660684,159231.705349048,147858.62327888,107207.679931177,109991.114234939,120658.604945227,164928.262127485,153854.501878269
2.11196084171092,2.20204605752385,0.20430613211265,2.0430613211265e-05,8.26443064738098,9.043498100037,36469.5515911994,37339.8295377201,0.74509530254807,0.762875614659729,48946.1569097016,157469.378293328,143071.32020616,103372.366745528,106601.768614961,120129.548755608,162839.802842639,148811.692371636
2.18443607499496,2.26796031072257,0.221665915184317,2.21665915184317e-05,8.88563630773928,9.65967796509999,34262.4071496124,34973.3367288782,0.759480783723652,0.775239669305608,45112.9348943201,155602.799750423,142451.84929526,98546.322432052,108189.442145648,120629.463021544,160313.187020306,147467.097800116
1.52947821470874,1.65205443289533,0.105295812123038,1.05295812123038e-05,4.61576775412431,5.21768821388666,57338.9549095835,60539.2617534306,0.603755182349083,0.637453073165663,94970.5386983013,166983.243471523,144705.879686981,145255.369978205,87366.9247773977,106443.981718093,182294.070925494,161264.349239289
2.36452978746503,2.43525198160124,0.238975546536524,2.38975546536524e-05,10.6390350335485,11.4186956520983,33158.1155499778,33654.6534692146,0.792397878567716,0.804263920630289,41845.2856157466,171938.937254623,159719.541020169,98944.4243034149,126561.425470191,138284.283785408,175779.632530674,163777.521150978
1.86274786352309,1.91692562973823,0.178822587116838,1.78822587116838e-05,6.4414125976422,6.80002051941288,38606.4287459835,39311.4584557405,0.690370146769863,0.702977670439161,55921.3473042209,132351.862278719,124685.744424291,104167.37021627,86079.3156783071,93040.4038229789,139892.157303455,132514.762535396
2.32685036858474,2.40481050341988,0.234711184303117,2.34711184303117e-05,10.2456207315317,11.0763311564297,33480.9867730952,34051.5313562065,0.785836205715017,0.799227525194995,42605.5538413779,169602.588149985,156333.552479663,99136.7486595671,122852.565706568,135551.056793778,173607.172924272,160586.860841823
1.60497936935271,1.66760295199669,0.158738832455835,1.58738832455835e-05,4.9777569073333,5.29944952521365,39358.2434608422,40416.8852227372,0.62476816144866,0.64157291717588,62996.5575863879,112761.806123255,104890.468817339,101108.175266392,65532.225356497,72344.9209005175,122815.476193847,115360.205252017
