"","."
"Tau",5917.49347083582
"alpha",5681.40377268137
"beta",5710.70429597864
"e[1]",5642.75528443801
"e[2]",6000
"e[3]",6538.18673487238
"e[4]",5999.99999999999
"e[5]",6000
"e[6]",6457.7019636481
"e[7]",6000
"e[8]",5642.79861057915
"e[9]",6433.54130200294
"e[10]",5550.71428253241
"e[11]",5651.74060459114
"e[12]",6431.87220172759
"e[13]",5560.19369452
"e[14]",6423.12691579739
"e[15]",6522.91076270693
"e[16]",6000.00000000001
"e[17]",5547.5019723106
"e[18]",6539.1990793211
"e[19]",6000
"e[20]",6390.15818467947
"e[21]",5653.59823333055
"e[22]",6000
"e[23]",5960.60085797286
"e[24]",6270.776017931
"e[25]",6450.42098687759
"e[26]",6124.55806906256
"e[27]",6303.06488979385
"e[28]",6289.86018336361
"e[29]",5681.40189033075
"e[30]",6263.4980871656
"e[31]",5656.63715986693
"e0",6138.29827148771
"lnalpha",5672.7071448461
"lnalpha.c",5690.14899908018
"phi",6000
"sigma",5795.22610972729
"sigmaw",6000
"tauw",6000
