"beta","e0","lnalpha","sigma"
0.14355184939299,-0.227538798964808,1.76616981316656,0.408365494551818
0.165807620679798,0.147870961493151,1.83832391952584,0.342332132940426
0.176775723206553,0.079246278867005,1.88366913576293,0.441767704994288
0.172078270078445,0.100089743158738,1.8464743270483,0.316344445018266
0.196446459307575,-0.191444804759611,2.10605691330595,0.372835732076316
0.20430613211265,0.135059380237323,2.11196084171092,0.424464876787072
0.221665915184317,0.0789703463733466,2.18443607499496,0.408715636421229
0.105295812123038,0.075178337040094,1.52947821470874,0.495128706876474
0.238975546536524,0.323146797838622,2.36452978746503,0.376090930856367
0.178822587116838,-0.214702788640004,1.86274786352309,0.329174015423854
0.234711184303117,0.119999817865383,2.32685036858474,0.394867407708299
0.158738832455835,-0.101608908927637,1.60497936935271,0.353902762475734
0.175033980666453,0.191868875409888,1.81522372807894,0.392181841933649
0.191507832963171,0.0489385198976334,1.88753321641588,0.397315296349491
0.153457756909965,-0.125187280417785,1.73130784226317,0.376442941181939
0.201556676388029,0.066582946673481,2.02224477508245,0.448824092016787
0.178486248713771,-0.447363959052969,1.85854341117865,0.334982524847852
0.173885321311284,-0.0340263685844686,1.79619844218128,0.314300782429042
0.221751682756511,-0.235330665587057,2.23330360647137,0.403055867841708
0.170053799731663,0.156666500955625,1.80929745048345,0.338700077833609
0.155017497678321,0.0976375476434218,1.72335554417171,0.379507747635548
0.195081622257832,0.0987852532573373,1.94880928284248,0.387215972724447
0.214143765795424,-0.0473671867849257,2.05040916383616,0.373100227008244
0.223134812794962,0.155349754910449,2.20097077049611,0.399715091851114
0.187180290495306,0.201295253594817,1.8765628964791,0.382230859084025
0.164001086212416,-0.00989509797319868,1.74328212430395,0.44135114534819
0.269720847898246,-0.0496063313602924,2.41609555489801,0.462090869576491
0.235013731851094,-0.139175691400979,2.2920842197284,0.35693817657746
0.263514122425142,-0.016182737580639,2.36924552247674,0.498990614901599
0.100316257118547,0.027508273471141,1.35099556212546,0.523146395160915
0.127014128068658,0.100639696882141,1.64121799776743,0.413531385041393
0.180093070075597,-0.177297070770055,1.80812019103259,0.379169733615739
0.21954080531809,-0.0936596372265501,2.18231246824979,0.431618403449527
0.254838147243989,0.212725519053171,2.38044115884614,0.393519867924205
0.252715499956388,0.0377319326463792,2.28633028739579,0.461932411797978
0.22515300539123,0.0666612592841267,2.30120494112823,0.430323685696741
0.16667999911536,-0.00457450370035289,1.79331716671143,0.324927271947239
0.191245887390236,-0.0293649727856797,1.92388611832023,0.358226842839487
0.172645931910089,0.0954538315400884,1.7753093561969,0.362009967111393
0.173205820619329,0.113726847838682,1.82263678728056,0.352964756771575
0.216541710588054,-0.102235287833975,2.11957739344982,0.428905976198813
0.217865087423672,0.198692816465699,2.06457281588149,0.352244578861358
0.181127602627682,-0.0162075213703102,1.89810506346196,0.375114763657283
0.193872683067057,0.118020851038492,1.88013919691176,0.297641247062727
0.178982839523713,0.330763804235066,1.94145898832328,0.469659428790758
0.235925914006348,-0.200402727173721,2.24090636672229,0.451922349480419
0.214424598010088,0.166024016539235,1.99060495075756,0.422576962020058
0.168792842962861,-0.087407213684372,1.71226085645321,0.289216088361988
0.185965480583519,-0.101205720339725,1.88549746206278,0.504785126983784
0.115492268339802,0.351544748625999,1.40928628986944,0.415129125185249
0.175409362082058,-0.056319333679414,1.80740315748802,0.382146752529523
0.219319897199289,-0.075267088678905,2.2382228823842,0.346160159062292
0.158229525917876,0.396919667910955,1.77207264315914,0.422927556460603
0.189480326055929,0.0918568896351308,1.84346675980894,0.484693346762659
0.108046549287375,-0.0827216829225372,1.30821274399856,0.470438590185941
0.228967000367182,-0.0255128232628509,2.1508386157354,0.410465056848686
0.202892311269311,0.360112586116348,2.10964591797972,0.411200800016457
0.197987370059022,0.0233793229756812,1.93448480517802,0.362082978771981
0.260599702327823,-0.102967128181639,2.41887323608515,0.464281021789654
0.201902657340146,-0.51341375321206,2.06466325417524,0.319705450100414
0.14330099114838,0.428482274338047,1.71359983406349,0.440871589807851
0.120529346390972,0.0753600619775514,1.49520519250351,0.475989370351979
0.171424970174622,0.341589368845029,1.80463538383663,0.287704496711244
0.196516304716016,-0.470183430400489,2.10091216372677,0.403848485190935
0.180508067330757,-0.060696322658371,1.82250592694974,0.364988771737748
0.184677987606091,-0.103970349284111,2.00885311218196,0.455849792913739
0.219734286081999,-0.16911775743499,2.0902811963386,0.402650216761405
0.182564691972292,0.288628891796827,1.80195258337322,0.381235912795437
0.166741015149662,-0.0879803962084569,1.70384385661314,0.337064821039954
0.200324358156474,-0.377097544496994,2.00143900623037,0.354103019057317
0.167221509140055,-0.0505280770310844,1.76956250750904,0.407742514679802
0.213101874745765,0.0510775328350385,1.97913658118332,0.555238996277865
0.191434379467201,0.182602192525964,2.02800676963284,0.371942540663148
0.199843656632226,0.169447359824814,1.94516532974979,0.385822544368524
0.229597739316971,-0.176266596406963,2.15859689172583,0.318522683968188
0.21705180316102,0.422371889297067,2.15277581441101,0.345131181539872
0.193102688592894,-0.246764142020271,1.93903814830717,0.38720102235405
0.236562138262223,0.132626488043655,2.26952151429168,0.3728641533621
0.197290758385101,0.20277523969096,1.88794100923634,0.342926920062936
0.169931104822173,0.317772424104073,1.92345424862535,0.461420875587602
0.161954525658846,0.219796300404901,1.77209204293195,0.383740536994953
0.203918746180216,-0.059506485491442,1.98801264221645,0.36884541145993
0.223813021427544,-0.0585097924192112,2.25671374635008,0.410165545210391
0.157555760189603,-0.140391606608499,1.73031782344453,0.330115219913408
0.209078127466502,0.0251168932373299,2.05836382637238,0.494310779257112
0.183644296507752,0.12109719539956,1.73246660285669,0.414704020779094
0.195512136455237,0.0872214028830396,2.00928545465557,0.420216335796417
0.172527767718255,-0.0353627765875728,1.79677251340238,0.369742066570209
0.149890087441527,0.0345269870592048,1.68567159184087,0.34608473496719
0.123211682394675,-0.229280076950106,1.44926806091197,0.38425889074219
0.195558020467053,-0.354490016622805,2.0390379134439,0.407820584096407
0.243748082137014,-0.226328720139204,2.33338527625967,0.336038249939516
0.174501944617624,0.199164372988155,1.75777659969438,0.331485693907808
0.167772016283092,0.0929917621777413,1.81899857434687,0.495498397602306
0.211608118613894,0.186582163625483,2.10409688016998,0.357717110163593
0.131856023742941,0.179219950748512,1.57179882384773,0.486753498142056
0.192776706047957,0.0982708792540729,2.1589890005919,0.445337214437449
0.179204420346132,0.06012144951168,1.90447573783845,0.380892665457758
0.157554441506039,0.247613184183375,1.81656622800365,0.36180604736678
0.222203343210371,-0.0703941429967125,2.23518909717627,0.304415879250434
0.172198040217843,0.108466108570078,1.90283363596509,0.459737314671176
0.214985112620897,-0.245257270488202,2.11997737649836,0.444745237807019
0.252207497696184,-0.151576444289676,2.35394082900243,0.445288427670374
0.213530918019484,0.122291659029307,2.13790522391702,0.414757278357967
0.186210819777978,-0.0037029677885918,1.86263305107335,0.375707046886737
0.13397388921092,0.0201408587635894,1.53500214173633,0.359841267222417
0.138249115096177,0.0116558575191056,1.63805617560569,0.347134432423995
0.238823190615928,-0.193638464257484,2.23293753615811,0.355454432290091
0.178492819089091,0.283440893790698,1.82252722888297,0.424511752836908
0.213338142837004,0.215141898130391,2.0478466087048,0.433984028819236
0.186846466838098,-0.101466385010523,1.92849674495887,0.31947699284518
0.161846554273541,-0.18318177837922,1.85284870133445,0.425048135741709
0.157800649745091,-0.350401099022839,1.69332842685863,0.364667196849861
0.148420605843623,0.230274547934184,1.66863963904806,0.326310484286298
0.148565077107765,0.0105814506786598,1.58857969102352,0.359290267827609
0.184439362858009,-0.304994578485807,1.91438388528222,0.377926885231638
0.159208192293381,0.28954593797816,1.69026856764454,0.343675644584773
0.20520048665746,0.0915012005122275,2.11084744810273,0.369193836916672
0.160665049644785,0.00619215636671117,1.72779682630707,0.368947444214729
0.211632076037764,0.144826839516742,2.14651391519468,0.443852328632732
0.203965501705882,0.226728047240586,2.01329630632761,0.331866978214821
0.182012079755496,-0.287175584268917,1.85144373729618,0.334391290002578
0.192539141576536,0.234063642376744,1.98048354177045,0.371942698853482
0.154366587054616,-0.0500842225221025,1.70786377938424,0.30355680196953
0.198864962184874,-0.202656931825296,2.00504267281489,0.406392823110088
0.148265943032224,-0.365464462807602,1.71390222598842,0.405712340870448
0.191240450777065,0.124089998452044,1.85720711627049,0.360422402001453
0.217704738055743,0.0141708360689605,2.09088773050248,0.350740858968784
0.206022207930163,0.0278927383272594,2.21538593466356,0.405897456893616
0.139213766730475,0.0450464174071034,1.43753942978397,0.405035024383345
0.200157390815311,0.208719435813752,2.0200500392725,0.331816491509493
0.150026581336228,0.105055032847996,1.70557945965409,0.355249250011869
0.163338560543849,0.241606528993771,1.77695954968927,0.371612810047785
0.19235998880335,0.145933232032152,1.86367298718929,0.329960947265534
0.200204899373793,-0.192995008823342,2.04715188121669,0.416392540576994
0.147332161239717,-0.189831246977153,1.658868648337,0.39047595733271
0.16655651778861,0.208004967945953,1.87511999387283,0.421176620526592
0.152570600342624,-0.0885370887124096,1.71705046121278,0.356460374643718
0.214655741066466,0.222099784063292,2.09120148376629,0.317585919525174
0.208496105814645,-0.0877240534293948,2.06272699289732,0.379579991218043
0.141887453297514,-0.334255834437115,1.62902909658461,0.44602102307315
0.2213586332591,-0.023893774458998,2.21376997158985,0.397247728999955
0.168559343484534,-0.099776040063816,1.80229260243478,0.439007160054236
0.198832291050103,0.0566737917857283,1.84773432329412,0.533240781082024
0.215327191326308,0.256298546071439,2.01781988679451,0.394161308486935
0.176742492670138,0.243581586167362,1.87840981155724,0.382950467771908
0.180324303333609,0.035546682544201,1.90598752782664,0.419861535853513
0.232999800172445,-0.209505102559152,2.15688779662826,0.372863299982505
0.207764650065823,0.120386596147943,1.97224864660718,0.322654506974474
0.242231098999978,-0.259478595716128,2.24260237409281,0.540982415659364
0.221389921525663,0.16893059490827,2.1081437904174,0.309882170390305
0.211201916897864,0.163430012649082,2.05820929854957,0.368587898594583
0.194420764580683,0.557752465990877,2.05009834400184,0.364903504155297
0.251146035359761,-0.246531910720765,2.4138723211476,0.441984941300928
0.144957218925958,0.25128191209613,1.65799916392876,0.337583729563928
0.155790397503325,-0.000216500186455082,1.65029761971008,0.37981875998925
0.157738642763742,-0.108737472143431,1.7126590524423,0.45099463513926
0.18657030727819,-0.126253366991979,1.87516576075897,0.305537110537429
0.21640605233338,0.128909041020355,2.00046567054323,0.39255625425848
0.175191310615106,0.185532419604048,1.8817420491024,0.403210006703765
