"q95","q90","Median","q10","q5","Escapement"
0,0,0,0,0,0
702.001955922835,659.957702813813,528.291979405436,426.737003359804,401.712208974377,100
1401.71794203701,1318.01591982628,1055.19226734322,852.338290485942,802.553436910269,200
2099.15354469398,1973.9502112271,1580.63012550662,1276.89919966162,1202.53263213481,300
2794.29987734473,2627.7446682894,2104.73984086237,1700.56784984163,1601.64682851968,400
3487.15468468715,3279.72931366398,2627.38904378982,2123.28320338121,1999.8983515289,500
4177.72995614164,3929.90799162243,3148.5209396793,2545.06581511641,2397.29172530743,600
4866.02342840325,4577.96705554057,3667.94741862545,2965.89420051041,2793.86330123754,700
5552.04736638865,5223.60942347717,4186.12959215748,3385.76997609996,3189.54105804917,800
6235.78586557739,5867.14774560117,4703.06933657657,3804.69475598802,3584.3616389477,900
6917.26147413473,6508.61107927146,5218.43420782303,4222.67015184712,3978.35594554593,1000
7596.13273367089,7148.00442213054,5732.67706582146,4639.87119042647,4371.50166522998,1100
8272.10966550581,7785.33276112996,6245.02798705614,5056.23324053895,4764.11110297861,1200
8945.68429888011,8420.60107255181,6756.19893444469,5471.69423325796,5155.9621697975,1300
9617.42702194548,9053.75794826069,7266.39159329671,5885.25015781952,5546.90903728566,1400
10287.9815848694,9684.73865728662,7775.23834179971,6298.06811795056,5937.26166027368,1500
10956.3767429009,10313.6510297851,8282.74100141215,6710.17529095901,6326.7597278416,1600
11622.6176732228,10940.5001130427,8789.43760015254,7121.59088537284,6715.46998921425,1700
12285.8901512256,11565.2909434154,9293.73620275248,7532.08837367162,7103.09406566691,1800
12946.5227665094,12188.7141925583,9797.043005116,7942.64164758184,7490.28427789014,1900
13604.8307173483,12810.5853825929,10298.1059942111,8352.54015085993,7875.84385579577,2000
14262.0300111717,13428.468165754,10798.2146225609,8759.77868992108,8260.96489551931,2100
14917.0560110642,14045.9352212298,11297.6618744057,9165.71508679147,8645.70285079748,2200
15568.4829177331,14662.6158732629,11795.2753069756,9570.71989042129,9028.8889780373,2300
16217.6380522932,15277.2417525383,12292.4306222638,9976.08354017709,9411.53647132216,2400
16864.4360076909,15888.5528026001,12787.1268253935,10378.7728056356,9793.41458505508,2500
17508.9705553887,16496.4563259608,13280.5090546657,10782.1284246411,10174.4823476367,2600
18151.2475516955,17103.3695536403,13773.0528292314,11185.2737937572,10554.7410378168,2700
18791.2728394982,17709.6300189331,14265.4786986039,11587.5414972804,10933.1572874165,2800
19429.0522482908,18314.8078498213,14755.4143630268,11988.9757260219,11310.5729270859,2900
20068.5401196681,18918.1443765793,15244.0948828371,12389.6102383113,11687.5294035091,3000
20704.5636813513,19519.5310692554,15732.7659032317,12789.406459479,12063.9519241014,3100
21336.2616631054,20118.8058647568,16218.4834577034,13188.3600157644,12439.540106267,3200
21965.7609498421,20716.2287260254,16702.8692399119,13585.461348659,12814.2953217459,3300
22592.9208290882,21311.8038780883,17186.4881910239,13979.5478426209,13188.2189402783,3400
23218.5450869066,21905.3301507482,17667.7968285761,14372.9525697309,13561.3123296079,3500
23843.8857004826,22492.7408695361,18149.2955988967,14768.0797545838,13933.6232950507,3600
24467.1750001901,23078.051403232,18629.4982457648,15162.3986582122,14305.1950917345,3700
25083.0307387789,23661.296740157,19108.0803479291,15555.9821526493,14675.9476741365,3800
25696.0733431498,24247.6826820468,19583.246648226,15949.0141206802,15045.8823795039,3900
26310.1962930118,24828.1506922077,20057.6792537225,16341.2254951356,15415.6677679145,4000
26931.2293832655,25406.6255207053,20531.7226508027,16732.6175442056,15783.53664204,4100
27546.996696059,25983.1121841145,21004.4292017794,17123.1915343435,16151.9323454722,4200
28155.0669877752,26558.6759092953,21476.1843295269,17512.9487302679,16520.788982822,4300
28760.7840323904,27134.9083937142,21946.6041616477,17898.9911808836,16889.5043231673,4400
29364.3568804893,27709.8907615233,22415.7438511225,18285.7725379047,17257.0604301252,4500
29965.7627439417,28282.6707445426,22883.2623650599,18671.0818748466,17623.6394274905,4600
30564.9237511801,28853.7313688765,23349.254613798,19055.2384249798,17989.4997337509,4700
31161.9516937817,29423.2298876978,23813.2618246722,19438.2932883759,18354.6423909368,4800
31756.8521086616,29990.9463120286,24277.8680217754,19820.4420960605,18718.3282982621,4900
32350.0850972691,30556.2107765626,24742.8508595101,20201.6864253819,19080.5341159253,5000
32945.5846667666,31119.6668066018,25205.7793553063,20582.0278512585,19441.9688644449,5100
33539.1281285663,31678.1741702263,25665.0729420887,20958.7694123639,19802.6337549067,5200
34130.737845824,32234.652312805,26126.2007618349,21334.2634640926,20162.5299967112,5300
34720.4184120794,32789.2288637027,26582.9137702829,21710.8766865171,20521.6587975757,5400
35308.7185888823,33345.1174777687,27037.1940126273,22087.994115779,20880.4563016609,5500
35895.5254873689,33899.3686393057,27490.1468759693,22464.2406357214,21240.705979423,5600
36474.4023227929,34451.8429644484,27942.8015754227,22837.770428712,21597.356524363,5700
37051.594476357,35002.7745384165,28395.5909902979,23213.8113997151,21953.2365511206,5800
37630.1411755071,35554.3719669929,28847.5780747434,23585.0513033627,22308.3472826248,5900
38203.3746077487,36099.7207423298,29296.4293731294,23955.9713096618,22660.8435767228,6000
38774.3763356467,36644.1316339274,29744.8040795658,24325.5675540645,23012.8861672507,6100
39343.3363028014,37184.8743826336,30193.8395846707,24693.470649009,23365.9714571474,6200
39910.3236412461,37727.3549938017,30639.3845939151,25063.1330764978,23718.9243634944,6300
40478.86413568,38267.5416147693,31082.9310993194,25434.0833450269,24069.1731337018,6400
41046.7795242948,38806.3684540286,31526.8719414371,25799.6694503026,24419.5423157157,6500
41611.1583869163,39343.4007764125,31966.8966624706,26164.3324963832,24770.2257989757,6600
42171.261946906,39872.050539044,32410.0317139588,26528.0584412848,25121.4562502054,6700
42729.3839499695,40404.345962136,32851.994443362,26890.8490400435,25469.5052522796,6800
