"q95","q90","Median","q10","q5","Escapement"
0,0,0,0,0,0
618.039381054119,581.07443080573,474.057145800027,382.8636709042,358.027325593869,100
1234.28735208178,1160.32945590119,946.858165527495,764.84438430686,715.348583323529,200
1848.41343876815,1737.60087831811,1418.40555596648,1145.96903741647,1071.96481752781,300
2460.51964713367,2313.28587294576,1888.59736760015,1526.28276435539,1427.87707117247,400
3070.61830332109,2887.19052652216,2357.57842739939,1905.96036033529,1782.96796481936,500
3678.71434117242,3459.02128371871,2825.18309347124,2284.55492552119,2137.19028429648,600
4285.0914724894,4028.99351946471,3291.6376789823,2662.11489044511,2490.83827057621,700
4889.55943076118,4597.19792241493,3756.62240951609,3038.82547875869,2843.36056726455,800
5492.0950905558,5163.88511045002,4220.17972007787,3415.31163732582,3195.00961587441,900
6092.6998141411,5728.85802116023,4682.73036820379,3789.90669794043,3545.8658306508,1000
6691.76845364891,6292.53468224963,5143.80683570454,4163.60824493638,3896.10495587197,1100
7289.29601999966,6853.95431485895,5603.16735228437,4536.97851724,4246.67285341145,1200
7885.03845821179,7413.17762056271,6061.6135872602,4909.30216899862,4596.39403041747,1300
8478.99975017718,7971.31361557607,6518.80941810754,5280.69165381159,4944.72206333976,1400
9070.46253988449,8527.83407710748,6975.66653050184,5651.30093801633,5292.33512191302,1500
9658.91110918333,9082.66064600228,7430.79862782052,6019.97859771894,5639.21027488934,1600
10245.2813836835,9635.79716141501,7884.53316772723,6389.04498251811,5985.34869229353,1700
10832.0610250095,10187.1663974237,8337.35395113425,6757.83161249919,6330.4346029964,1800
11415.6679152317,10736.8061966823,8788.749553782,7125.55672174132,6675.28973415299,1900
11996.6880641793,11284.9395577336,9239.31833940589,7492.08193942758,7019.09583655141,2000
12575.5254710179,11830.6735824523,9688.18968965065,7857.65097132894,7362.15792128494,2100
13152.8267602781,12374.2020186997,10135.7363887506,8222.32753888092,7704.47718966043,2200
13728.9855012703,12917.1541546398,10581.8147025988,8586.43267319835,8046.05484126015,2300
14303.2932732043,13457.8099133057,11027.2695410088,8950.69812261522,8386.89207394405,2400
14875.7544833914,13996.658141707,11471.0850096499,9314.29123823715,8726.99008385216,2500
15446.373529841,14534.5071943098,11913.3640368332,9675.99412842241,9066.3944132026,2600
16015.1548012793,15071.2898295585,12354.3927655475,10036.6595693265,9405.12830874755,2700
16582.1026771671,15606.3340575043,12794.9457572758,10397.6082501991,9743.13437733447,2800
17147.2215277185,16138.1756692751,13234.882876529,10756.4652811084,10080.4137808932,2900
17712.0173026251,16669.4698425935,13673.6684718407,11114.0207975329,10416.9678029061,3000
18272.3090869571,17199.5231173563,14110.8771757928,11470.7215600892,10752.8317591609,3100
18832.0320117909,17728.8849942685,14546.0428140578,11826.5117068564,11087.97467464,3200
19390.0776696435,18255.1478572028,14981.0257617476,12181.5745413811,11422.3976981601,3300
19946.1180791855,18778.6984426714,15414.7680861829,12536.0630603926,11756.1019769148,3400
20500.3474044556,19300.0381395959,15846.8429597658,12889.7074142291,12089.0886564768,3500
21052.7767557234,19820.2772081375,16277.715807509,13242.5559317679,12421.3588807996,3600
21603.410436347,20341.6540277148,16706.7359021628,13594.6392311609,12752.3955737301,3700
22151.0083854632,20861.3406226495,17134.3068071249,13945.8891008715,13081.6559559574,3800
22695.9220767672,21379.4881301938,17560.3992063359,14296.3573456976,13408.8415676564,3900
23238.9518451361,21896.0999063824,17986.9959033779,14646.9528373304,13735.7611480995,4000
23780.0361853133,22411.1793007735,18410.9413301643,14996.3122364931,14064.3301800918,4100
24319.0886925413,22924.7296564598,18834.2831557959,15344.8707142933,14390.3424584945,4200
24856.2617562445,23436.1922519609,19255.4224877095,15692.6296267664,14715.6212042869,4300
25393.45842941,23944.9626474896,19676.8801267078,16038.1534699768,15040.948352013,4400
25925.211125001,24449.5473818955,20098.2343546941,16381.2069568774,15368.3186513648,4500
26457.3068053464,24952.3081074467,20516.9795805845,16726.489994923,15695.0704264364,4600
26991.026139482,25453.3725067846,20933.8154598657,17073.0668864508,16020.4384666771,4700
27523.5013651344,25952.7446207775,21350.2028283109,17418.9489094697,16343.6990110236,4800
28054.6581844443,26452.957285986,21766.605074106,17762.5603046829,16668.1274994993,4900
28582.6464277607,26949.6981122941,22181.0698866812,18104.8425666279,16989.6104774227,5000
29109.0650995011,27444.8220601219,22595.0393145951,18446.5242717539,17311.1406290191,5100
29632.293644916,27940.3758544646,23007.3984881687,18787.6349491402,17632.6615164289,5200
30153.717009338,28434.2265956998,23417.4245845366,19128.5483555547,17951.5716128241,5300
30673.9826798429,28924.2031212742,23826.8110689258,19471.3572108177,18269.3713760901,5400
31192.524211413,29412.5328533213,24237.7663733261,19813.5126416524,18586.4210847488,5500
