"","."
"Tau",5722.37848304255
"alpha",5981.27577634648
"beta",6000
"e[1]",5879.63354031856
"e[2]",6000
"e[3]",5950.88102414349
"e[4]",6000
"e[5]",6000
"e[6]",5887.42692918696
"e[7]",5928.33077745493
"e[8]",5881.88228374619
"e[9]",5999.99999999999
"e[10]",5899.34406651537
"e[11]",5867.28776396696
"e[12]",6000
"e[13]",5905.41007278408
"e[14]",6000
"e[15]",5869.21602037116
"e[16]",6000
"e[17]",5897.00175128022
"e[18]",5963.60525821619
"e[19]",6000
"e[20]",6000
"e[21]",5926.21611224435
"e[22]",6000
"e[23]",5623.35666214239
"e[24]",6000
"e[25]",6132.53580711997
"e[26]",6000
"e[27]",6000
"e[28]",6000
"e[29]",5856.96240767832
"e[30]",6000
"e[31]",5930.59434902405
"e0",5939.66852352066
"lnalpha",5970.21414165897
"lnalpha.c",5916.88436776674
"phi",6171.76649624561
"sigma",5702.2107839862
"sigmaw",5999.99999999999
"tauw",6000
