"","variable","Mean","SD","time_series_se","2.5%","50%","97.5%","mc_error","converge"
"1","Tau",6.82854380695482,1.85194948524735,0.0245491047608896,3.74875146605065,6.65625107885037,10.8164697335945,0.0132558176972148,"true"
"2","alpha",7.4192475414875,1.70774235359244,0.0220808122400939,4.54539808934834,7.23280141539364,11.2405016977122,0.0129298264422875,"true"
"3","beta",0.197344728179103,0.031764804575881,0.000409935849672584,0.133793402711403,0.197583418717885,0.259073363135481,0.0129053477629089,"true"
"4","e[1]",-0.102106884973499,0.0974032742383563,0.00127112716839096,-0.28759170334108,-0.102309466840627,0.102808893430294,0.0130501482453288,"true"
"5","e[2]",0.0441925300648758,0.0787564498929475,0.00101562858923268,-0.113339941457428,0.045162088543627,0.195815062736106,0.012895814763276,"true"
"6","e[3]",-0.428830293272268,0.066830798358143,0.000865519600126263,-0.562159597619517,-0.428515194504532,-0.299840111363012,0.0129509091824399,"true"
"7","e[4]",0.528766926125705,0.0844929145051322,0.00108959719514823,0.360528988336421,0.529825235441056,0.690082218815697,0.0128957226949728,"true"
"8","e[5]",-0.461251403481964,0.076793711271648,0.000990326153009753,-0.61508933542501,-0.460266848498562,-0.313980000276926,0.0128959277603683,"true"
"9","e[6]",-0.485144963384846,0.065605922727036,0.00085490816606767,-0.6120879408446,-0.486220827476261,-0.354104636075266,0.0130309601714567,"true"
"10","e[7]",0.225704635997032,0.0690996294037225,0.00089655734572127,0.0881850114460652,0.226555270246994,0.358192393166184,0.0129748502771705,"true"
"11","e[8]",-0.265299963858918,0.0990771786094626,0.00129270131540816,-0.453759769854786,-0.26543707549451,-0.0567495010968202,0.0130474175138118,"true"
"12","e[9]",-0.113878018582044,0.0675054857581213,0.000871331427845768,-0.243876129156705,-0.115190930609671,0.0233718264381669,0.0129075647417431,"true"
"13","e[10]",-0.141686362934501,0.113149108360541,0.00147391139669169,-0.35655180250832,-0.142096914397213,0.0951064210458729,0.0130262749574232,"true"
"14","e[11]",0.380664817264779,0.0884628856764292,0.00115577989061006,0.211308981713246,0.3805440682685,0.564519916604171,0.0130651389198127,"true"
"15","e[12]",-0.297438054209765,0.0676103945615318,0.000872690129199898,-0.427568472073544,-0.298862635122695,-0.160026061814817,0.0129076325446625,"true"
"16","e[13]",-0.537902362452747,0.118650034581232,0.00154470068063294,-0.764434505787564,-0.538399702491662,-0.290297769492231,0.0130189652795709,"true"
"17","e[14]",0.40382141118266,0.0681778858067092,0.00088003849310094,0.273424509857779,0.402629699433224,0.542092924062855,0.0129079756975148,"true"
"18","e[15]",0.402162053741634,0.0640889884109418,0.000836234731828163,0.274701887702379,0.401921039397099,0.529405824910412,0.0130480251375819,"true"
"19","e[16]",-0.693027124796121,0.0809904285231504,0.00104443184980275,-0.855593817660721,-0.691793049844766,-0.537391428463565,0.0128957442113571,"true"
"20","e[17]",-0.231719983929209,0.111123143596614,0.00144783486758563,-0.443064606420076,-0.231769989057611,0.00138836902817576,0.0130291028558496,"true"
"21","e[18]",0.558035878316449,0.0658618692555269,0.000852103813979153,0.425974079189068,0.558878776936131,0.685214435518873,0.0129377411180544,"true"
"22","e[19]",-0.194860840700522,0.0815278462445441,0.00105136147366738,-0.358028313557701,-0.193762935343742,-0.0385043768973858,0.0128957346734489,"true"
"23","e[20]",0.329115221921944,0.0705843904608198,0.000911181405402605,0.194809968549134,0.328002314966882,0.472636432171936,0.0129091063824995,"true"
"24","e[21]",0.170680863778936,0.141207192290628,0.00183485451763857,-0.100488133304657,0.169809657118205,0.466937629654228,0.012994058502786,"true"
"25","e[22]",0.859738461683426,0.0862811034178469,0.00111265887416526,0.687741065739382,0.860882935385743,1.02422254201335,0.0128957422899057,"true"
"26","e[23]",-0.106699619102234,0.0746581863015329,0.000999892309302513,-0.248718161135494,-0.107835002708716,0.0478815521355918,0.0133929359770957,"true"
"27","e[24]",0.280976241389314,0.0950652265825533,0.00122596248354427,0.0932420574257866,0.282129336433026,0.461338133530504,0.0128960139013571,"true"
"28","e[25]",-0.295431802658511,0.0665073445612224,0.000849642478408121,-0.423653616886474,-0.296465643956881,-0.161333609148988,0.0127751676752933,"true"
"29","e[26]",0.161771854287987,0.196100535613154,0.00252970957252152,-0.230631100056767,0.162793959371562,0.54328089821454,0.0129000645745908,"true"
"30","e[27]",-0.195762799655763,0.137374791321117,0.00177187002875326,-0.468668938298608,-0.194034320937678,0.0647466985523147,0.0128980725773149,"true"
"31","e[28]",-0.308202620274337,0.109510563391072,0.0014123264676831,-0.525330174818039,-0.307695036528832,-0.0985641545649858,0.0128967144716401,"true"
"32","e[29]",0.166725894786737,0.0806028302634479,0.00105408780906499,0.012406993524423,0.165995566086059,0.33504343536885,0.0130775533020334,"true"
"33","e[30]",0.0193557067240194,0.091458467262377,0.00117943705304595,-0.163589974069757,0.0203207135646348,0.192748595344562,0.0128958760008778,"true"
"34","e[31]",0.357969368158643,0.146919286276643,0.00190831276115206,0.0754889183459779,0.356966210983483,0.665181133090731,0.0129888512904888,"true"
"35","e0",0.00448094012981515,0.19450877562558,0.00252465177383218,-0.366627939605062,0.00234876595983581,0.389162552591568,0.0129796291489285,"true"
"36","lnalpha",1.97800745334177,0.229149553938965,0.0029657142778386,1.51411523476361,1.97862642070542,2.41952347840683,0.0129422651140248,"true"
"37","lnalpha.c",2.06559882657122,0.233655443162062,0.00303805373860666,1.60121354019489,2.06267098013026,2.52736594568607,0.0130022810403757,"true"
"38","phi",-0.188717393415171,0.205607858438788,0.00261901516474191,-0.577413947976947,-0.190036562415221,0.232119793083285,0.0127379137384558,"true"
"39","sigma",0.393646931994158,0.0556698119834882,0.000739730038129564,0.304058561154229,0.387601235130714,0.516483771983398,0.0132878127619502,"true"
"40","sigmaw",0.994851702310917,0.574940070295687,0.00742098928860098,0.0558817316312343,0.983215741114691,1.9510669020007,0.0129074136105776,"true"
"41","tauw",44183.2479305673,3327233.8760506,42954.4420324602,0.26269734125872,1.03443300742664,320.232652439395,0.0129099557267813,"true"
