"beta","e0","lnalpha","phi","sigma"
0.220792040120972,0.237261278337639,2.2737513847282,-0.143365651745686,0.320998659923596
0.218673190324246,0.0518772653534562,2.13166417234153,-0.238156305817958,0.30371445370568
0.228763198580006,-0.44285817923267,2.28653835429008,-0.227273444003294,0.442055594064294
0.277955805927297,0.244962247490338,2.69333206058568,-0.473230398402441,0.495162540801203
0.236815221994826,-0.244757099992444,2.34960492215059,-0.302142604440416,0.360875726545575
0.226107399148363,-0.0258358942192123,2.25433678365379,-0.0796764913699357,0.381414432554875
0.208291718275236,-0.0555755604076111,2.15604596164721,-0.31450825492359,0.311820258148314
0.204062415728368,-0.255454637544099,2.08275460591917,-0.190283317925242,0.331335699795954
0.220179273619263,-0.0103176021904433,2.16870069894682,-0.494867340994283,0.308107463985728
0.212934438803558,-0.105927949723846,2.15698291750044,-0.113685903697147,0.327048405417279
0.241071821994015,-0.217197129337058,2.39615743685285,-0.331040167522013,0.417747788343836
0.234886186698591,-0.183254626527186,2.37409269121497,-0.34694567901334,0.433093046746045
0.24056684379576,-0.263434139532382,2.44895969929817,-0.693266766056336,0.325852033929341
0.198320404262695,-0.0213156460228023,2.10013536298172,-0.527696915218161,0.396947374175287
0.196082473799959,0.229396150896002,2.12952834244243,-0.391251516895939,0.427559132402443
0.235487142653212,0.0350492405525055,2.45590885707954,-0.349433192157056,0.445964641435007
0.285670812246985,-0.137993133104419,2.68919515471478,-0.393680775402257,0.407812785674612
0.211349230544103,0.269382820499317,2.17982238470042,-0.0623164881972895,0.436095641172904
0.196388886598523,0.259960578459654,2.18997878642554,-0.163795938528543,0.408347500185912
0.194362988260661,-0.23100151621943,2.0241429117721,-0.342195030787189,0.44644365457174
0.19785424460288,0.0741868524794663,2.0554727411,-0.524296640058044,0.428471017809764
0.189811021427909,0.140580162559211,1.93841760210234,-0.220604465195653,0.337811989132098
0.219085408048556,0.0774834702584893,2.49615408813779,-0.583179204882285,0.560101285674816
0.204735419204505,-0.0413837672783751,2.25696189480633,0.0394469635671413,0.400300979310653
0.206276557937649,0.32912753986167,2.20757834312614,-0.362129613381371,0.476236662562637
0.203774777492529,0.243732498829591,2.3094436531889,-0.434226941906708,0.407408384466184
0.159560711052891,-0.055592132260408,1.81505296318462,-0.0884819886569478,0.395549324471885
